invoice_id,issued_at,due_at,total,status,currency,customer_id
INV-00048251,2022-07-29,2022-08-06,53.2,pending,BRL,CUS-0000905
INV-00048252,2022-11-06,2022-12-23,24.08,paid,EUR,CUS-0007757
INV-00048253,2024-04-24,2024-05-28,88.81,paid,CLP,CUS-0004637
INV-00048254,2023-10-12,2023-10-20,25.63,paid,PEN,CUS-0002740
INV-00048255,2024-11-26,2024-12-03,93.07,paid,USD,CUS-0003353
INV-00048256,2025-08-02,2025-08-16,48.17,pending,EUR,CUS-0003694
INV-00048257,2025-01-15,2025-03-13,80.74,pending,PEN,CUS-0009178
INV-00048258,2023-08-31,2023-09-25,112.22,pending,CLP,CUS-0007070
INV-00048259,2025-08-01,2025-09-16,34.26,paid,EUR,CUS-0004262
INV-00048260,2023-03-27,2023-05-15,23.81,paid,USD,CUS-0001427
INV-00048261,2023-02-25,2023-03-14,52.88,pending,EUR,CUS-0008854
INV-00048262,2024-08-11,2024-08-22,24.68,paid,USD,CUS-0000247
INV-00048263,2022-11-16,2022-12-26,286.92,paid,USD,CUS-0005460
INV-00048264,2022-11-24,2023-01-14,28.16,paid,CLP,CUS-0007936
INV-00048265,2024-01-20,2024-03-03,112.85,pending,ARS,CUS-0000364
INV-00048266,2025-04-15,2025-06-09,219.67,overdue,USD,CUS-0004124
INV-00048267,2024-04-06,2024-04-28,39.31,paid,MXN,CUS-0000227
INV-00048268,2023-11-04,2023-11-18,227.68,pending,MXN,CUS-0007444
INV-00048269,2024-07-22,2024-08-16,37.46,pending,CLP,CUS-0001024
INV-00048270,2025-12-19,2026-02-15,198.81,paid,MXN,CUS-0007419
INV-00048271,2025-08-21,2025-09-15,270.29,pending,CLP,CUS-0009416
INV-00048272,2025-05-30,2025-06-15,29.59,paid,PEN,CUS-0007767
INV-00048273,2022-01-06,2022-02-03,34.19,pending,CLP,CUS-0001145
INV-00048274,2024-04-15,2024-05-10,38.45,paid,CLP,CUS-0005486
INV-00048275,2025-06-01,2025-07-11,37.36,overdue,MXN,CUS-0003733
INV-00048276,2022-08-25,2022-10-07,124.23,overdue,CLP,CUS-0002150
INV-00048277,2023-07-18,2023-07-30,84.36,paid,USD,CUS-0001592
INV-00048278,2023-01-21,2023-03-05,69.13,paid,CLP,CUS-0006954
INV-00048279,2024-02-02,2024-02-22,187.1,paid,USD,CUS-0008054
INV-00048280,2024-10-05,2024-10-31,194.51,paid,CLP,CUS-0008142
INV-00048281,2023-07-01,2023-08-18,51.1,paid,CLP,CUS-0009719
INV-00048282,2024-03-05,2024-03-23,119.49,paid,COP,CUS-0006281
INV-00048283,2025-11-25,2026-01-06,31.29,pending,USD,CUS-0001257
INV-00048284,2023-06-11,2023-07-05,44.07,paid,CLP,CUS-0008447
INV-00048285,2025-10-02,2025-10-17,106.27,paid,ARS,CUS-0004091
INV-00048286,2025-01-19,2025-02-27,43.1,paid,USD,CUS-0009227
INV-00048287,2022-02-01,2022-03-10,96.51,pending,CLP,CUS-0007380
INV-00048288,2023-12-30,2024-02-12,231.07,paid,CLP,CUS-0005249
INV-00048289,2023-07-04,2023-07-29,45.68,paid,CLP,CUS-0003743
INV-00048290,2024-08-21,2024-10-08,33.39,paid,USD,CUS-0005469
INV-00048291,2024-03-11,2024-04-21,66.52,paid,USD,CUS-0002589
INV-00048292,2023-06-13,2023-07-22,81.68,pending,CLP,CUS-0004451
INV-00048293,2024-08-09,2024-09-18,13.17,overdue,EUR,CUS-0006484
INV-00048294,2025-05-01,2025-05-13,48.43,overdue,CLP,CUS-0005117
INV-00048295,2024-04-28,2024-06-17,62.09,paid,EUR,CUS-0006316
INV-00048296,2025-12-02,2025-12-29,12.79,overdue,EUR,CUS-0005524
INV-00048297,2023-04-20,2023-06-01,141.89,paid,USD,CUS-0005099
INV-00048298,2024-05-15,2024-06-20,43.89,paid,USD,CUS-0001731
INV-00048299,2025-06-12,2025-06-20,83.58,paid,CLP,CUS-0009245
INV-00048300,2023-10-18,2023-11-18,151.41,paid,USD,CUS-0003329
INV-00048301,2025-06-08,2025-07-23,159.73,pending,COP,CUS-0005776
INV-00048302,2022-09-09,2022-10-08,224.92,paid,CLP,CUS-0008950
INV-00048303,2022-05-13,2022-05-30,109.55,paid,CLP,CUS-0001356
INV-00048304,2022-08-07,2022-08-30,49.54,paid,USD,CUS-0001934
INV-00048305,2023-01-16,2023-02-23,169.14,paid,USD,CUS-0007036
INV-00048306,2023-01-01,2023-02-19,35.12,paid,ARS,CUS-0001673
INV-00048307,2023-08-03,2023-09-07,41.12,paid,BRL,CUS-0006434
INV-00048308,2025-01-14,2025-02-11,36.52,overdue,CLP,CUS-0008465
INV-00048309,2025-09-18,2025-11-13,162.46,paid,CLP,CUS-0002309
INV-00048310,2024-10-17,2024-11-02,62.32,paid,BRL,CUS-0001724
INV-00048311,2023-11-09,2024-01-06,122.65,overdue,EUR,CUS-0006234
INV-00048312,2024-05-23,2024-06-12,93.14,paid,CLP,CUS-0006710
INV-00048313,2023-11-19,2024-01-16,363.62,pending,USD,CUS-0003498
INV-00048314,2022-07-24,2022-08-30,61.75,paid,USD,CUS-0004922
INV-00048315,2023-12-16,2023-12-24,114.02,paid,CLP,CUS-0000356
INV-00048316,2023-11-22,2023-12-25,1137.57,paid,MXN,CUS-0009004
INV-00048317,2024-08-26,2024-09-12,240.36,paid,USD,CUS-0003819
INV-00048318,2025-06-29,2025-07-10,297.77,paid,USD,CUS-0004333
INV-00048319,2023-06-30,2023-08-10,200.64,paid,COP,CUS-0002063
INV-00048320,2024-01-07,2024-02-14,63.61,paid,CLP,CUS-0004843
INV-00048321,2023-07-26,2023-09-23,111.62,paid,USD,CUS-0001995
INV-00048322,2023-09-12,2023-11-02,355.84,paid,BRL,CUS-0000349
INV-00048323,2023-03-18,2023-05-01,122.42,paid,EUR,CUS-0006374
INV-00048324,2025-05-13,2025-06-02,24.59,paid,COP,CUS-0002146
INV-00048325,2023-04-01,2023-04-24,158.4,paid,BRL,CUS-0008131
INV-00048326,2024-03-26,2024-04-07,91.02,pending,ARS,CUS-0004169
INV-00048327,2023-11-20,2024-01-13,156.96,paid,CLP,CUS-0008979
INV-00048328,2022-08-02,2022-09-18,35.6,paid,MXN,CUS-0005670
INV-00048329,2023-08-25,2023-09-10,64.24,paid,CLP,CUS-0001445
INV-00048330,2025-08-22,2025-09-28,215.0,paid,USD,CUS-0005794
INV-00048331,2023-02-26,2023-04-16,29.39,paid,CLP,CUS-0007888
INV-00048332,2022-01-29,2022-02-12,127.88,paid,CLP,CUS-0006481
INV-00048333,2025-06-11,2025-07-27,401.61,paid,USD,CUS-0000555
INV-00048334,2024-04-03,2024-04-16,39.84,paid,USD,CUS-0008084
INV-00048335,2024-09-05,2024-10-23,17.71,pending,CLP,CUS-0003535
INV-00048336,2024-10-07,2024-11-15,82.72,paid,EUR,CUS-0001506
INV-00048337,2023-07-30,2023-09-20,160.83,paid,USD,CUS-0006904
INV-00048338,2024-10-12,2024-11-18,24.49,paid,CLP,CUS-0004401
INV-00048339,2024-08-22,2024-09-07,175.93,paid,BRL,CUS-0009263
INV-00048340,2023-05-17,2023-07-15,114.59,paid,EUR,CUS-0006725
INV-00048341,2025-04-10,2025-05-10,48.05,overdue,CLP,CUS-0004485
INV-00048342,2023-09-18,2023-10-30,23.0,paid,COP,CUS-0008877
INV-00048343,2022-01-13,2022-01-30,27.53,paid,COP,CUS-0003328
INV-00048344,2024-01-08,2024-02-02,127.57,paid,MXN,CUS-0009504
INV-00048345,2024-04-18,2024-05-20,36.2,pending,COP,CUS-0001055
INV-00048346,2025-01-08,2025-01-19,219.95,paid,EUR,CUS-0007166
INV-00048347,2024-05-14,2024-06-17,47.95,paid,COP,CUS-0009531
INV-00048348,2022-07-27,2022-09-17,191.76,overdue,USD,CUS-0008118
INV-00048349,2022-06-23,2022-07-22,18.09,pending,CLP,CUS-0001054
INV-00048350,2024-11-25,2025-01-04,247.24,pending,EUR,CUS-0008373
INV-00048351,2023-11-27,2024-01-06,45.53,paid,USD,CUS-0005824
INV-00048352,2024-07-06,2024-08-01,300.92,paid,CLP,CUS-0006743
INV-00048353,2022-06-10,2022-07-18,45.29,paid,CLP,CUS-0001410
INV-00048354,2024-07-11,2024-07-31,274.63,pending,CLP,CUS-0008528
INV-00048355,2022-12-22,2023-01-31,22.42,paid,CLP,CUS-0007013
INV-00048356,2022-10-25,2022-11-04,141.28,paid,USD,CUS-0004125
INV-00048357,2023-12-25,2024-01-03,180.33,paid,CLP,CUS-0001414
INV-00048358,2025-12-10,2026-01-06,313.5,paid,CLP,CUS-0003678
INV-00048359,2022-08-06,2022-10-04,234.5,paid,COP,CUS-0002281
INV-00048360,2024-04-19,2024-06-06,54.08,paid,USD,CUS-0008800
INV-00048361,2023-02-24,2023-03-15,281.0,paid,USD,CUS-0009834
INV-00048362,2025-12-07,2026-01-14,122.47,pending,MXN,CUS-0009467
INV-00048363,2022-08-06,2022-09-29,36.67,paid,EUR,CUS-0009744
INV-00048364,2022-08-22,2022-09-17,27.16,paid,CLP,CUS-0000040
INV-00048365,2023-11-14,2023-11-21,340.82,pending,EUR,CUS-0001913
INV-00048366,2022-05-28,2022-06-06,147.8,pending,USD,CUS-0001812
INV-00048367,2022-11-15,2022-11-28,141.7,paid,CLP,CUS-0005644
INV-00048368,2022-09-17,2022-10-30,46.26,paid,COP,CUS-0005727
INV-00048369,2023-02-02,2023-03-18,531.09,paid,USD,CUS-0004443
INV-00048370,2025-12-18,2026-02-13,19.24,paid,ARS,CUS-0000011
INV-00048371,2022-12-26,2023-02-07,44.61,paid,EUR,CUS-0004281
INV-00048372,2022-09-09,2022-11-05,49.48,paid,USD,CUS-0005495
INV-00048373,2024-01-05,2024-01-21,82.97,paid,CLP,CUS-0009985
INV-00048374,2022-11-21,2023-01-08,50.69,overdue,USD,CUS-0002394
INV-00048375,2023-11-13,2023-12-08,196.5,overdue,USD,CUS-0000359
INV-00048376,2023-08-06,2023-09-02,113.68,pending,BRL,CUS-0006149
INV-00048377,2025-04-26,2025-06-01,222.49,paid,COP,CUS-0008209
INV-00048378,2022-02-26,2022-04-11,45.2,paid,BRL,CUS-0007577
INV-00048379,2024-09-16,2024-10-18,288.29,pending,USD,CUS-0003758
INV-00048380,2022-05-18,2022-06-05,60.39,paid,MXN,CUS-0003366
INV-00048381,2022-01-28,2022-03-18,45.37,paid,MXN,CUS-0008379
INV-00048382,2025-04-12,2025-04-27,100.81,overdue,USD,CUS-0001339
INV-00048383,2022-09-23,2022-11-19,221.09,pending,USD,CUS-0001028
INV-00048384,2024-06-27,2024-07-24,217.43,overdue,COP,CUS-0009422
INV-00048385,2024-10-08,2024-11-19,107.29,paid,CLP,CUS-0007693
INV-00048386,2023-02-13,2023-02-24,127.62,paid,COP,CUS-0007825
INV-00048387,2024-08-18,2024-09-24,85.48,pending,CLP,CUS-0004163
INV-00048388,2025-03-25,2025-05-01,89.96,paid,CLP,CUS-0007781
INV-00048389,2023-08-01,2023-08-12,9.76,paid,MXN,CUS-0009074
INV-00048390,2023-02-10,2023-04-04,5.0,paid,CLP,CUS-0004236
INV-00048391,2022-03-11,2022-05-01,21.04,paid,CLP,CUS-0003914
INV-00048392,2022-11-11,2022-12-16,60.47,overdue,USD,CUS-0000840
INV-00048393,2022-03-28,2022-04-07,25.24,paid,USD,CUS-0004651
INV-00048394,2022-10-16,2022-10-26,124.33,paid,USD,CUS-0007648
INV-00048395,2025-08-01,2025-09-12,10.15,paid,CLP,CUS-0003606
INV-00048396,2024-07-11,2024-07-31,82.93,paid,COP,CUS-0004170
INV-00048397,2025-02-14,2025-04-14,42.52,paid,EUR,CUS-0000495
INV-00048398,2022-10-22,2022-11-29,284.2,paid,USD,CUS-0004120
INV-00048399,2024-04-21,2024-06-02,131.68,paid,USD,CUS-0001572
INV-00048400,2023-01-22,2023-02-14,130.0,pending,USD,CUS-0005572
INV-00048401,2022-07-05,2022-08-18,86.88,paid,USD,CUS-0005875
INV-00048402,2024-03-17,2024-04-28,85.04,paid,CLP,CUS-0004193
INV-00048403,2022-09-17,2022-09-27,69.64,paid,USD,CUS-0001100
INV-00048404,2023-05-14,2023-06-07,169.84,paid,USD,CUS-0008308
INV-00048405,2024-12-26,2025-02-16,196.84,paid,USD,CUS-0007924
INV-00048406,2022-10-02,2022-11-12,108.65,overdue,USD,CUS-0005489
INV-00048407,2023-03-18,2023-03-26,83.47,pending,CLP,CUS-0002916
INV-00048408,2023-08-18,2023-10-12,129.62,paid,BRL,CUS-0008966
INV-00048409,2024-01-09,2024-02-10,99.39,paid,USD,CUS-0003101
INV-00048410,2023-04-03,2023-05-13,48.11,overdue,USD,CUS-0008134
INV-00048411,2025-01-15,2025-01-29,87.28,pending,BRL,CUS-0000605
INV-00048412,2023-11-08,2023-12-09,34.95,paid,CLP,CUS-0008817
INV-00048413,2023-02-04,2023-03-29,10.17,paid,CLP,CUS-0006077
INV-00048414,2023-07-21,2023-08-26,84.54,paid,CLP,CUS-0005666
INV-00048415,2025-01-25,2025-03-15,37.06,paid,MXN,CUS-0003783
INV-00048416,2024-09-27,2024-10-26,42.97,paid,CLP,CUS-0009845
INV-00048417,2025-01-05,2025-03-02,108.44,paid,CLP,CUS-0006612
INV-00048418,2025-02-07,2025-04-04,223.57,paid,USD,CUS-0003009
INV-00048419,2022-01-01,2022-01-13,57.25,overdue,MXN,CUS-0002531
INV-00048420,2024-06-02,2024-06-21,185.97,pending,MXN,CUS-0007789
INV-00048421,2022-03-13,2022-04-04,242.06,paid,BRL,CUS-0009748
INV-00048422,2023-12-16,2024-01-01,187.77,paid,BRL,CUS-0009037
INV-00048423,2023-02-14,2023-04-02,93.5,pending,CLP,CUS-0001580
INV-00048424,2025-11-06,2026-01-02,17.7,overdue,CLP,CUS-0007830
INV-00048425,2025-11-24,2026-01-21,75.58,paid,CLP,CUS-0001256
INV-00048426,2024-02-01,2024-03-16,205.38,paid,USD,CUS-0006624
INV-00048427,2022-10-22,2022-11-08,37.0,pending,EUR,CUS-0007598
INV-00048428,2023-10-21,2023-11-04,22.11,paid,CLP,CUS-0004753
INV-00048429,2024-01-25,2024-02-21,166.22,paid,CLP,CUS-0009432
INV-00048430,2023-02-06,2023-02-16,81.41,pending,USD,CUS-0005279
INV-00048431,2022-08-06,2022-10-04,32.5,pending,CLP,CUS-0007517
INV-00048432,2022-04-18,2022-06-15,70.8,paid,MXN,CUS-0003541
INV-00048433,2022-07-02,2022-07-09,88.7,paid,USD,CUS-0001377
INV-00048434,2024-03-15,2024-03-27,122.65,paid,EUR,CUS-0007069
INV-00048435,2023-01-14,2023-03-13,23.77,overdue,MXN,CUS-0005189
INV-00048436,2024-02-01,2024-03-29,129.17,pending,EUR,CUS-0007558
INV-00048437,2022-10-16,2022-12-02,70.64,paid,CLP,CUS-0008805
INV-00048438,2025-12-11,2026-02-01,42.24,pending,PEN,CUS-0006902
INV-00048439,2025-11-23,2026-01-12,97.86,overdue,CLP,CUS-0000664
INV-00048440,2024-12-26,2025-01-20,59.25,paid,USD,CUS-0008489
INV-00048441,2022-08-02,2022-09-24,116.54,paid,USD,CUS-0000007
INV-00048442,2023-08-29,2023-10-05,92.75,paid,CLP,CUS-0003888
INV-00048443,2025-07-13,2025-08-19,349.08,paid,BRL,CUS-0004853
INV-00048444,2022-01-25,2022-03-18,421.39,paid,EUR,CUS-0001755
INV-00048445,2024-12-24,2025-01-24,323.33,paid,EUR,CUS-0005492
INV-00048446,2022-03-22,2022-05-03,25.06,pending,CLP,CUS-0006979
INV-00048447,2025-01-18,2025-01-25,260.69,pending,USD,CUS-0000726
INV-00048448,2022-03-21,2022-04-15,91.31,overdue,USD,CUS-0009683
INV-00048449,2023-01-26,2023-03-18,48.55,pending,CLP,CUS-0003218
INV-00048450,2023-10-16,2023-11-15,139.11,paid,USD,CUS-0004280
INV-00048451,2023-03-13,2023-04-30,22.67,paid,USD,CUS-0006199
INV-00048452,2024-08-29,2024-09-27,243.41,paid,BRL,CUS-0004547
INV-00048453,2022-01-21,2022-03-02,259.6,pending,CLP,CUS-0001080
INV-00048454,2025-10-29,2025-11-11,103.74,paid,MXN,CUS-0008002
INV-00048455,2022-01-23,2022-03-14,148.5,paid,CLP,CUS-0007203
INV-00048456,2022-03-26,2022-04-15,8.11,paid,USD,CUS-0005610
INV-00048457,2024-06-24,2024-08-03,119.22,pending,CLP,CUS-0003267
INV-00048458,2023-06-25,2023-08-14,19.13,paid,CLP,CUS-0002172
INV-00048459,2022-07-07,2022-08-28,313.21,paid,CLP,CUS-0004795
INV-00048460,2024-07-21,2024-08-31,107.86,paid,USD,CUS-0004591
INV-00048461,2024-03-30,2024-04-13,52.08,pending,USD,CUS-0000785
INV-00048462,2022-01-15,2022-01-30,5.93,paid,CLP,CUS-0008271
INV-00048463,2025-03-23,2025-05-09,69.32,paid,USD,CUS-0000975
INV-00048464,2024-12-08,2024-12-25,32.57,paid,USD,CUS-0009660
INV-00048465,2025-09-05,2025-09-29,185.75,paid,MXN,CUS-0004140
INV-00048466,2024-02-02,2024-03-17,34.36,pending,CLP,CUS-0001710
INV-00048467,2023-01-06,2023-02-10,88.18,paid,COP,CUS-0006715
INV-00048468,2025-05-30,2025-07-11,63.72,paid,COP,CUS-0002591
INV-00048469,2025-09-11,2025-09-22,113.97,paid,USD,CUS-0003731
INV-00048470,2024-12-30,2025-02-25,676.8,paid,CLP,CUS-0004893
INV-00048471,2022-12-21,2023-01-16,107.0,paid,MXN,CUS-0001492
INV-00048472,2024-08-08,2024-10-06,20.02,pending,COP,CUS-0008091
INV-00048473,2023-10-16,2023-12-07,22.17,paid,EUR,CUS-0005995
INV-00048474,2022-09-12,2022-10-04,66.73,pending,MXN,CUS-0004640
INV-00048475,2022-03-01,2022-04-20,17.83,overdue,CLP,CUS-0003126
INV-00048476,2025-08-10,2025-09-13,35.47,paid,USD,CUS-0001370
INV-00048477,2024-02-27,2024-04-26,106.39,paid,COP,CUS-0000767
INV-00048478,2023-06-15,2023-08-01,80.11,paid,CLP,CUS-0002582
INV-00048479,2022-10-30,2022-11-30,36.29,paid,CLP,CUS-0009626
INV-00048480,2023-02-06,2023-04-03,122.06,paid,EUR,CUS-0005533
INV-00048481,2022-09-10,2022-10-28,38.63,paid,PEN,CUS-0004914
INV-00048482,2022-08-03,2022-08-10,69.76,overdue,BRL,CUS-0005835
INV-00048483,2022-02-16,2022-02-25,42.07,paid,CLP,CUS-0000346
INV-00048484,2022-02-08,2022-03-15,319.97,paid,USD,CUS-0002811
INV-00048485,2025-09-17,2025-10-27,274.99,paid,ARS,CUS-0009894
INV-00048486,2024-09-24,2024-10-17,329.13,paid,CLP,CUS-0005199
INV-00048487,2023-12-25,2024-02-22,63.1,overdue,EUR,CUS-0006857
INV-00048488,2022-12-18,2023-01-12,158.68,paid,USD,CUS-0005796
INV-00048489,2022-04-09,2022-05-05,96.35,overdue,CLP,CUS-0000925
INV-00048490,2022-11-14,2023-01-07,40.64,paid,CLP,CUS-0008010
INV-00048491,2023-03-19,2023-03-30,485.58,pending,USD,CUS-0002649
INV-00048492,2023-06-02,2023-07-29,307.89,paid,CLP,CUS-0008955
INV-00048493,2025-08-05,2025-09-20,102.55,paid,CLP,CUS-0000870
INV-00048494,2025-04-24,2025-05-23,24.34,pending,CLP,CUS-0004289
INV-00048495,2022-10-29,2022-11-15,184.28,paid,EUR,CUS-0001516
INV-00048496,2023-02-12,2023-04-09,26.22,overdue,CLP,CUS-0007497
INV-00048497,2024-09-09,2024-11-07,127.73,pending,USD,CUS-0000417
INV-00048498,2023-03-16,2023-04-22,142.65,paid,COP,CUS-0006738
INV-00048499,2024-08-01,2024-09-20,338.49,paid,USD,CUS-0007067
INV-00048500,2022-12-15,2022-12-24,39.64,pending,CLP,CUS-0003729
INV-00048501,2022-05-28,2022-06-19,217.65,paid,MXN,CUS-0002612
INV-00048502,2023-07-09,2023-08-12,163.55,paid,CLP,CUS-0000448
INV-00048503,2024-08-12,2024-09-07,62.67,pending,EUR,CUS-0002987
INV-00048504,2022-11-10,2023-01-03,85.89,overdue,CLP,CUS-0008664
INV-00048505,2024-06-04,2024-07-15,152.4,paid,CLP,CUS-0008213
INV-00048506,2023-10-14,2023-11-30,284.93,pending,COP,CUS-0001858
INV-00048507,2023-03-04,2023-04-20,132.32,pending,USD,CUS-0003541
INV-00048508,2025-04-12,2025-05-22,42.56,paid,MXN,CUS-0005295
INV-00048509,2023-09-27,2023-10-31,564.96,paid,USD,CUS-0006223
INV-00048510,2023-11-27,2023-12-10,103.47,paid,CLP,CUS-0003243
INV-00048511,2024-09-11,2024-09-29,25.74,paid,USD,CUS-0003947
INV-00048512,2023-05-16,2023-07-12,33.32,overdue,COP,CUS-0008501
INV-00048513,2022-10-26,2022-12-14,380.89,paid,EUR,CUS-0005576
INV-00048514,2023-06-07,2023-07-14,380.26,paid,PEN,CUS-0001119
INV-00048515,2025-01-02,2025-02-02,77.83,pending,BRL,CUS-0001581
INV-00048516,2024-10-01,2024-11-16,19.87,pending,COP,CUS-0001053
INV-00048517,2023-04-04,2023-05-19,53.0,overdue,USD,CUS-0007471
INV-00048518,2022-09-15,2022-11-07,67.14,overdue,CLP,CUS-0002670
INV-00048519,2024-02-12,2024-03-02,29.81,pending,CLP,CUS-0009979
INV-00048520,2023-09-25,2023-11-06,190.23,overdue,CLP,CUS-0009738
INV-00048521,2023-04-03,2023-05-28,66.01,paid,EUR,CUS-0000694
INV-00048522,2022-06-08,2022-07-02,223.1,paid,CLP,CUS-0004018
INV-00048523,2022-09-14,2022-11-11,56.62,overdue,PEN,CUS-0008382
INV-00048524,2023-10-08,2023-11-26,95.2,overdue,BRL,CUS-0009728
INV-00048525,2022-12-19,2022-12-30,71.77,paid,BRL,CUS-0000423
INV-00048526,2025-06-27,2025-08-13,117.66,overdue,ARS,CUS-0003768
INV-00048527,2023-01-22,2023-02-23,92.81,paid,USD,CUS-0000681
INV-00048528,2023-07-18,2023-09-15,86.1,overdue,CLP,CUS-0004916
INV-00048529,2025-07-05,2025-08-19,39.79,paid,CLP,CUS-0001048
INV-00048530,2022-04-12,2022-05-26,26.38,overdue,CLP,CUS-0006129
INV-00048531,2024-03-02,2024-04-11,419.56,paid,COP,CUS-0003486
INV-00048532,2024-12-21,2025-02-11,65.55,paid,USD,CUS-0000558
INV-00048533,2023-01-26,2023-02-15,281.5,paid,CLP,CUS-0009452
INV-00048534,2022-08-26,2022-10-13,53.15,pending,CLP,CUS-0003520
INV-00048535,2024-02-19,2024-03-02,16.0,paid,CLP,CUS-0004004
INV-00048536,2023-10-13,2023-11-02,57.7,paid,USD,CUS-0006771
INV-00048537,2023-04-05,2023-04-12,71.59,overdue,USD,CUS-0008472
INV-00048538,2023-01-04,2023-01-28,135.16,paid,USD,CUS-0004214
INV-00048539,2022-12-03,2023-01-17,223.92,overdue,USD,CUS-0005420
INV-00048540,2022-07-08,2022-08-04,81.56,paid,USD,CUS-0004467
INV-00048541,2023-04-28,2023-05-19,77.01,paid,COP,CUS-0002255
INV-00048542,2022-02-05,2022-03-06,38.31,paid,CLP,CUS-0005614
INV-00048543,2025-05-06,2025-05-17,55.38,pending,USD,CUS-0003607
INV-00048544,2025-10-12,2025-10-27,141.98,paid,MXN,CUS-0004681
INV-00048545,2025-04-05,2025-05-30,116.79,pending,USD,CUS-0000576
INV-00048546,2023-03-07,2023-04-04,41.05,paid,USD,CUS-0006250
INV-00048547,2025-12-22,2026-02-14,26.6,paid,CLP,CUS-0002647
INV-00048548,2022-02-17,2022-04-03,38.66,paid,CLP,CUS-0004003
INV-00048549,2022-12-29,2023-02-10,78.87,paid,CLP,CUS-0003534
INV-00048550,2023-07-09,2023-07-21,90.16,paid,MXN,CUS-0001625
INV-00048551,2022-04-18,2022-06-03,12.68,paid,COP,CUS-0000471
INV-00048552,2022-07-16,2022-08-27,555.48,pending,CLP,CUS-0007801
INV-00048553,2023-05-30,2023-07-12,104.84,overdue,CLP,CUS-0007310
INV-00048554,2025-01-17,2025-01-29,110.69,paid,CLP,CUS-0005682
INV-00048555,2022-05-21,2022-06-22,118.16,paid,COP,CUS-0002447
INV-00048556,2025-08-14,2025-09-22,216.44,paid,USD,CUS-0005925
INV-00048557,2024-01-11,2024-02-12,33.79,paid,CLP,CUS-0006784
INV-00048558,2024-04-05,2024-04-20,28.07,paid,BRL,CUS-0007730
INV-00048559,2022-07-27,2022-09-11,732.77,paid,EUR,CUS-0008189
INV-00048560,2025-05-19,2025-07-16,180.88,paid,BRL,CUS-0004944
INV-00048561,2025-03-19,2025-05-01,118.78,paid,USD,CUS-0002229
INV-00048562,2022-04-15,2022-05-22,346.61,paid,MXN,CUS-0006636
INV-00048563,2025-01-18,2025-03-13,101.01,paid,CLP,CUS-0002188
INV-00048564,2022-06-13,2022-08-09,88.65,pending,CLP,CUS-0000570
INV-00048565,2022-03-09,2022-04-01,188.9,paid,USD,CUS-0001108
INV-00048566,2023-01-28,2023-02-16,247.72,pending,ARS,CUS-0006190
INV-00048567,2025-04-13,2025-06-02,242.78,paid,CLP,CUS-0001596
INV-00048568,2023-01-06,2023-02-03,94.94,pending,CLP,CUS-0001197
INV-00048569,2024-09-06,2024-09-14,53.97,paid,MXN,CUS-0004587
INV-00048570,2023-03-01,2023-03-31,38.68,paid,PEN,CUS-0003106
INV-00048571,2022-03-24,2022-05-12,156.94,pending,MXN,CUS-0006896
INV-00048572,2025-01-16,2025-02-14,23.83,paid,CLP,CUS-0000144
INV-00048573,2024-09-21,2024-11-09,839.72,pending,CLP,CUS-0004028
INV-00048574,2023-02-04,2023-03-23,443.91,paid,MXN,CUS-0008337
INV-00048575,2022-08-14,2022-10-06,130.05,pending,ARS,CUS-0003890
INV-00048576,2023-11-08,2023-12-14,106.71,paid,USD,CUS-0004425
INV-00048577,2022-05-16,2022-06-11,37.91,paid,CLP,CUS-0007999
INV-00048578,2024-10-09,2024-10-30,108.67,paid,USD,CUS-0005625
INV-00048579,2024-07-25,2024-08-19,68.37,overdue,USD,CUS-0007847
INV-00048580,2023-12-16,2024-01-07,182.18,paid,COP,CUS-0007641
INV-00048581,2022-10-14,2022-12-05,1404.02,overdue,USD,CUS-0003494
INV-00048582,2024-04-01,2024-05-27,117.01,paid,MXN,CUS-0003675
INV-00048583,2024-06-06,2024-06-17,367.33,pending,CLP,CUS-0002920
INV-00048584,2025-08-25,2025-09-14,262.46,paid,USD,CUS-0008942
INV-00048585,2022-10-18,2022-11-30,223.18,paid,CLP,CUS-0009804
INV-00048586,2022-10-26,2022-11-14,82.1,paid,EUR,CUS-0006166
INV-00048587,2024-06-05,2024-06-25,65.94,paid,CLP,CUS-0006032
INV-00048588,2024-11-13,2024-11-30,26.4,pending,BRL,CUS-0008273
INV-00048589,2023-11-23,2023-12-18,117.41,paid,MXN,CUS-0007205
INV-00048590,2023-06-14,2023-08-09,119.74,pending,EUR,CUS-0005517
INV-00048591,2024-12-05,2025-01-21,222.95,paid,USD,CUS-0002074
INV-00048592,2023-07-01,2023-07-21,107.96,paid,COP,CUS-0003098
INV-00048593,2023-03-22,2023-05-11,162.53,paid,CLP,CUS-0005494
INV-00048594,2022-10-07,2022-12-03,59.99,overdue,USD,CUS-0004776
INV-00048595,2022-11-02,2022-12-16,64.3,paid,BRL,CUS-0001724
INV-00048596,2024-12-20,2025-02-05,91.52,pending,USD,CUS-0002809
INV-00048597,2025-05-02,2025-05-24,69.42,paid,CLP,CUS-0006093
INV-00048598,2025-07-01,2025-07-23,125.19,paid,CLP,CUS-0005205
INV-00048599,2022-11-15,2022-12-24,26.46,paid,EUR,CUS-0006249
INV-00048600,2022-01-03,2022-01-12,394.11,paid,ARS,CUS-0002276
INV-00048601,2023-01-27,2023-02-18,25.31,paid,CLP,CUS-0003252
