subscription_id,status,start_date,end_date,customer_id,product_id
SUB-0011629,active,2021-09-29,2025-05-01,CUS-0008449,PRD-00072
SUB-0011630,active,2024-06-05,2027-01-10,CUS-0003772,PRD-00187
SUB-0011631,cancelled,2024-10-07,2027-06-24,CUS-0009286,PRD-00069
SUB-0011632,active,2023-04-29,2026-12-15,CUS-0003907,PRD-00017
SUB-0011633,active,2022-01-25,2024-12-10,CUS-0002246,PRD-00064
SUB-0011634,active,2023-01-05,2025-07-14,CUS-0009508,PRD-00052
SUB-0011635,cancelled,2021-04-18,2027-05-01,CUS-0009185,PRD-00088
SUB-0011636,active,2021-09-22,2024-02-17,CUS-0009748,PRD-00050
SUB-0011637,active,2022-09-11,2025-01-31,CUS-0006459,PRD-00046
SUB-0011638,paused,2022-10-16,2025-07-01,CUS-0001678,PRD-00191
SUB-0011639,active,2022-10-11,2026-06-23,CUS-0002166,PRD-00011
SUB-0011640,paused,2023-08-07,2027-05-02,CUS-0003555,PRD-00188
SUB-0011641,active,2021-05-27,2024-07-20,CUS-0008278,PRD-00125
SUB-0011642,active,2021-10-09,2026-12-30,CUS-0007872,PRD-00027
SUB-0011643,active,2023-07-03,2026-09-03,CUS-0001133,PRD-00060
SUB-0011644,active,2024-06-13,2027-09-07,CUS-0003337,PRD-00152
SUB-0011645,active,2024-12-26,2026-10-01,CUS-0004147,PRD-00173
SUB-0011646,active,2020-02-02,2026-06-15,CUS-0009404,PRD-00015
SUB-0011647,cancelled,2024-01-08,2026-09-14,CUS-0009053,PRD-00084
SUB-0011648,active,2024-08-02,2026-11-18,CUS-0003508,PRD-00195
SUB-0011649,active,2021-11-24,2025-11-04,CUS-0000065,PRD-00011
SUB-0011650,active,2022-07-17,2025-12-23,CUS-0008762,PRD-00080
SUB-0011651,active,2021-08-27,2026-10-14,CUS-0007951,PRD-00042
SUB-0011652,active,2025-05-28,2024-04-18,CUS-0004768,PRD-00176
SUB-0011653,paused,2021-06-14,2025-03-17,CUS-0002081,PRD-00155
SUB-0011654,cancelled,2024-09-25,2026-02-25,CUS-0001339,PRD-00098
SUB-0011655,active,2025-03-26,2025-01-21,CUS-0000978,PRD-00195
SUB-0011656,paused,2021-08-24,2026-08-24,CUS-0003721,PRD-00006
SUB-0011657,active,2024-06-30,2025-01-17,CUS-0007196,PRD-00013
SUB-0011658,cancelled,2021-09-06,2026-02-16,CUS-0002752,PRD-00021
SUB-0011659,active,2025-04-14,2026-05-06,CUS-0005078,PRD-00133
SUB-0011660,active,2025-01-14,2026-03-10,CUS-0001789,PRD-00124
SUB-0011661,active,2022-07-08,2027-05-19,CUS-0000436,PRD-00174
SUB-0011662,cancelled,2025-02-18,2026-09-03,CUS-0009944,PRD-00112
SUB-0011663,cancelled,2020-05-21,2027-07-18,CUS-0004844,PRD-00192
SUB-0011664,active,2020-11-12,2027-07-13,CUS-0003795,PRD-00142
SUB-0011665,cancelled,2025-01-07,2026-11-28,CUS-0001926,PRD-00088
SUB-0011666,cancelled,2020-11-16,2024-01-25,CUS-0005438,PRD-00030
SUB-0011667,cancelled,2022-03-14,2027-08-15,CUS-0003036,PRD-00184
SUB-0011668,active,2020-04-17,2026-08-09,CUS-0004089,PRD-00066
SUB-0011669,paused,2023-11-21,2027-08-12,CUS-0008547,PRD-00171
SUB-0011670,paused,2023-06-13,2026-12-04,CUS-0006244,PRD-00127
SUB-0011671,active,2022-07-28,2027-07-29,CUS-0003393,PRD-00185
SUB-0011672,active,2022-08-21,2025-05-03,CUS-0004964,PRD-00186
SUB-0011673,paused,2021-07-31,2027-02-24,CUS-0005308,PRD-00181
SUB-0011674,active,2023-12-06,2025-03-03,CUS-0005710,PRD-00099
SUB-0011675,active,2024-08-02,2024-01-17,CUS-0005767,PRD-00132
SUB-0011676,active,2020-01-29,2027-07-29,CUS-0007717,PRD-00185
SUB-0011677,active,2020-01-19,2027-07-15,CUS-0005233,PRD-00183
SUB-0011678,active,2022-06-19,2027-06-28,CUS-0006774,PRD-00053
SUB-0011679,cancelled,2024-05-07,2027-07-17,CUS-0003214,PRD-00130
SUB-0011680,cancelled,2022-08-07,2026-12-16,CUS-0008140,PRD-00198
SUB-0011681,active,2025-05-25,2026-10-06,CUS-0005305,PRD-00154
SUB-0011682,active,2024-11-06,2025-07-22,CUS-0001805,PRD-00145
SUB-0011683,active,2022-06-29,2027-03-22,CUS-0007126,PRD-00013
SUB-0011684,active,2025-03-27,2024-04-29,CUS-0005264,PRD-00018
SUB-0011685,active,2023-02-19,2027-02-22,CUS-0006499,PRD-00019
SUB-0011686,active,2025-02-02,2025-10-15,CUS-0004628,PRD-00063
SUB-0011687,active,2024-05-19,2026-09-13,CUS-0003136,PRD-00008
SUB-0011688,active,2022-07-29,2027-04-04,CUS-0005525,PRD-00013
SUB-0011689,active,2021-12-29,2026-01-11,CUS-0008233,PRD-00135
SUB-0011690,active,2023-04-19,2025-11-29,CUS-0003999,PRD-00172
SUB-0011691,active,2022-07-31,2025-10-07,CUS-0008431,PRD-00035
SUB-0011692,active,2025-06-11,2027-05-13,CUS-0005680,PRD-00130
SUB-0011693,active,2024-11-10,2026-02-06,CUS-0001490,PRD-00071
SUB-0011694,active,2022-01-25,2024-01-15,CUS-0003200,PRD-00034
SUB-0011695,active,2022-06-01,2024-07-30,CUS-0008506,PRD-00054
SUB-0011696,active,2025-01-28,2027-10-15,CUS-0000087,PRD-00045
SUB-0011697,paused,2020-08-23,2026-07-24,CUS-0005343,PRD-00192
SUB-0011698,active,2022-12-21,2027-12-18,CUS-0002946,PRD-00113
SUB-0011699,cancelled,2021-11-03,2025-01-23,CUS-0007799,PRD-00097
SUB-0011700,active,2022-01-15,2024-10-31,CUS-0008729,PRD-00020
SUB-0011701,active,2024-04-03,2025-01-17,CUS-0003795,PRD-00155
SUB-0011702,active,2020-04-14,2024-07-25,CUS-0007923,PRD-00111
SUB-0011703,paused,2022-12-30,2025-01-31,CUS-0003374,PRD-00070
SUB-0011704,active,2025-03-08,2024-06-02,CUS-0002574,PRD-00110
SUB-0011705,cancelled,2024-08-30,2026-09-15,CUS-0004199,PRD-00007
SUB-0011706,paused,2020-10-09,2025-08-28,CUS-0006705,PRD-00198
SUB-0011707,active,2023-12-26,2025-01-23,CUS-0005387,PRD-00143
SUB-0011708,active,2025-06-05,2025-09-15,CUS-0009263,PRD-00119
SUB-0011709,active,2023-12-14,2024-07-06,CUS-0006042,PRD-00069
SUB-0011710,cancelled,2020-02-27,2027-03-14,CUS-0002233,PRD-00004
SUB-0011711,cancelled,2020-10-15,2027-09-19,CUS-0005803,PRD-00181
SUB-0011712,active,2025-05-27,2025-09-24,CUS-0003010,PRD-00187
SUB-0011713,active,2022-02-09,2025-12-04,CUS-0000478,PRD-00175
SUB-0011714,active,2024-01-22,2025-06-25,CUS-0008143,PRD-00074
SUB-0011715,active,2020-04-15,2027-02-20,CUS-0005303,PRD-00089
SUB-0011716,active,2022-05-16,2025-11-17,CUS-0004609,PRD-00114
SUB-0011717,active,2022-01-27,2025-08-07,CUS-0008747,PRD-00010
SUB-0011718,active,2024-03-24,2025-09-13,CUS-0001235,PRD-00142
SUB-0011719,cancelled,2023-12-26,2027-06-26,CUS-0000204,PRD-00115
SUB-0011720,active,2021-01-14,2027-02-04,CUS-0003257,PRD-00193
SUB-0011721,active,2020-10-22,2025-08-07,CUS-0005096,PRD-00083
SUB-0011722,active,2022-09-20,2025-09-01,CUS-0006454,PRD-00083
SUB-0011723,active,2022-01-17,2026-08-03,CUS-0007376,PRD-00036
SUB-0011724,active,2022-02-05,2025-10-04,CUS-0002192,PRD-00126
SUB-0011725,active,2023-01-14,2027-12-04,CUS-0005994,PRD-00032
SUB-0011726,active,2021-06-15,2024-07-23,CUS-0001626,PRD-00045
SUB-0011727,active,2020-04-24,2024-06-28,CUS-0001984,PRD-00061
SUB-0011728,active,2025-02-23,2024-07-25,CUS-0004748,PRD-00150
SUB-0011729,paused,2022-10-30,2026-11-02,CUS-0008395,PRD-00020
SUB-0011730,active,2021-02-04,2025-12-11,CUS-0000882,PRD-00143
SUB-0011731,paused,2021-07-10,2025-05-31,CUS-0005771,PRD-00099
SUB-0011732,cancelled,2025-01-06,2025-01-11,CUS-0009530,PRD-00055
SUB-0011733,active,2021-12-20,2027-01-23,CUS-0003491,PRD-00050
SUB-0011734,cancelled,2022-01-26,2026-12-01,CUS-0006392,PRD-00057
SUB-0011735,active,2024-03-10,2026-06-27,CUS-0005079,PRD-00017
SUB-0011736,active,2023-12-22,2027-07-29,CUS-0009603,PRD-00111
SUB-0011737,active,2024-07-21,2025-07-02,CUS-0007057,PRD-00129
SUB-0011738,active,2021-03-30,2024-02-04,CUS-0000448,PRD-00165
SUB-0011739,cancelled,2023-01-27,2025-02-13,CUS-0000475,PRD-00035
SUB-0011740,active,2025-01-05,2024-01-21,CUS-0009632,PRD-00153
SUB-0011741,active,2022-12-03,2025-03-19,CUS-0000022,PRD-00060
SUB-0011742,active,2021-09-14,2025-01-17,CUS-0003612,PRD-00151
SUB-0011743,active,2022-09-25,2024-02-06,CUS-0003245,PRD-00147
SUB-0011744,active,2023-11-07,2025-06-25,CUS-0002513,PRD-00129
SUB-0011745,active,2024-05-07,2026-08-19,CUS-0004049,PRD-00079
SUB-0011746,cancelled,2024-12-29,2025-12-29,CUS-0009491,PRD-00075
SUB-0011747,active,2020-07-15,2024-05-19,CUS-0005792,PRD-00082
SUB-0011748,active,2022-03-08,2027-07-19,CUS-0009693,PRD-00072
SUB-0011749,active,2023-07-11,2026-09-26,CUS-0000066,PRD-00014
SUB-0011750,active,2024-04-17,2026-12-20,CUS-0009255,PRD-00195
SUB-0011751,active,2021-09-10,2025-01-03,CUS-0001573,PRD-00063
SUB-0011752,active,2023-02-04,2024-08-27,CUS-0002036,PRD-00015
SUB-0011753,active,2025-03-30,2027-02-12,CUS-0007586,PRD-00002
SUB-0011754,cancelled,2021-05-01,2027-09-28,CUS-0005784,PRD-00062
SUB-0011755,active,2025-02-07,2026-12-03,CUS-0006917,PRD-00162
SUB-0011756,cancelled,2024-06-05,2024-06-30,CUS-0008096,PRD-00004
SUB-0011757,active,2021-06-11,2025-03-12,CUS-0000440,PRD-00036
SUB-0011758,cancelled,2021-05-13,2026-01-30,CUS-0004918,PRD-00196
SUB-0011759,active,2025-04-05,2024-05-04,CUS-0003537,PRD-00061
SUB-0011760,active,2021-09-10,2026-04-12,CUS-0008894,PRD-00103
SUB-0011761,paused,2021-03-08,2024-02-08,CUS-0000318,PRD-00106
SUB-0011762,active,2025-03-08,2024-01-30,CUS-0002573,PRD-00095
SUB-0011763,active,2020-08-18,2027-09-30,CUS-0004638,PRD-00192
SUB-0011764,active,2022-07-16,2025-05-11,CUS-0004699,PRD-00045
SUB-0011765,active,2022-05-23,2027-02-12,CUS-0005051,PRD-00183
SUB-0011766,active,2021-10-18,2026-10-12,CUS-0003195,PRD-00069
SUB-0011767,active,2022-09-09,2027-02-15,CUS-0002044,PRD-00067
SUB-0011768,active,2022-05-04,2025-05-30,CUS-0008181,PRD-00052
SUB-0011769,paused,2020-05-16,2025-04-10,CUS-0007355,PRD-00182
SUB-0011770,cancelled,2025-05-09,2026-12-08,CUS-0000717,PRD-00012
SUB-0011771,active,2022-07-15,2025-12-29,CUS-0008079,PRD-00037
SUB-0011772,cancelled,2025-02-12,2026-08-03,CUS-0003766,PRD-00024
SUB-0011773,active,2023-09-07,2024-08-09,CUS-0004207,PRD-00048
SUB-0011774,active,2024-09-17,2025-02-06,CUS-0002409,PRD-00027
SUB-0011775,active,2020-02-03,2027-07-23,CUS-0001558,PRD-00045
SUB-0011776,active,2023-12-07,2024-04-09,CUS-0002045,PRD-00099
SUB-0011777,active,2024-03-04,2027-12-27,CUS-0000010,PRD-00189
SUB-0011778,active,2024-06-07,2024-02-06,CUS-0009872,PRD-00052
SUB-0011779,active,2025-03-20,2025-06-10,CUS-0000268,PRD-00195
SUB-0011780,cancelled,2021-04-29,2026-06-09,CUS-0009619,PRD-00022
SUB-0011781,active,2023-12-17,2024-01-23,CUS-0006813,PRD-00012
SUB-0011782,cancelled,2021-09-21,2024-11-26,CUS-0007478,PRD-00019
SUB-0011783,cancelled,2023-07-11,2026-06-25,CUS-0001720,PRD-00017
SUB-0011784,active,2025-04-04,2027-04-19,CUS-0002405,PRD-00002
SUB-0011785,active,2022-01-26,2025-05-05,CUS-0003425,PRD-00026
SUB-0011786,active,2021-05-02,2026-01-10,CUS-0003949,PRD-00089
SUB-0011787,active,2022-04-24,2027-06-09,CUS-0008260,PRD-00181
SUB-0011788,cancelled,2024-03-19,2027-03-30,CUS-0000236,PRD-00122
SUB-0011789,active,2020-02-10,2026-09-24,CUS-0005952,PRD-00107
SUB-0011790,cancelled,2021-09-17,2025-01-08,CUS-0001885,PRD-00030
SUB-0011791,active,2020-07-24,2025-07-04,CUS-0003048,PRD-00040
SUB-0011792,active,2020-07-03,2026-08-30,CUS-0008262,PRD-00052
SUB-0011793,cancelled,2023-05-05,2026-06-03,CUS-0003063,PRD-00043
SUB-0011794,active,2023-06-21,2026-04-27,CUS-0001829,PRD-00034
SUB-0011795,active,2025-03-26,2025-02-28,CUS-0002049,PRD-00169
SUB-0011796,paused,2023-04-26,2024-04-18,CUS-0003511,PRD-00022
SUB-0011797,active,2022-07-20,2024-03-14,CUS-0007849,PRD-00059
SUB-0011798,active,2024-03-19,2027-05-30,CUS-0007330,PRD-00032
SUB-0011799,cancelled,2020-11-05,2026-07-10,CUS-0004110,PRD-00023
SUB-0011800,active,2021-07-19,2025-04-09,CUS-0007346,PRD-00006
SUB-0011801,active,2021-02-04,2024-06-19,CUS-0008364,PRD-00002
SUB-0011802,active,2020-07-03,2024-03-18,CUS-0009297,PRD-00134
SUB-0011803,active,2020-06-20,2027-09-02,CUS-0008703,PRD-00054
SUB-0011804,active,2025-06-19,2025-05-23,CUS-0001632,PRD-00065
SUB-0011805,cancelled,2020-03-19,2025-01-20,CUS-0008214,PRD-00040
SUB-0011806,cancelled,2024-01-04,2025-10-03,CUS-0009432,PRD-00046
SUB-0011807,active,2024-04-06,2027-01-07,CUS-0008624,PRD-00034
SUB-0011808,active,2023-05-19,2027-11-06,CUS-0009618,PRD-00029
SUB-0011809,active,2024-12-04,2027-05-06,CUS-0005124,PRD-00104
SUB-0011810,active,2025-05-02,2027-09-02,CUS-0006024,PRD-00030
SUB-0011811,active,2021-07-06,2025-01-25,CUS-0009935,PRD-00062
SUB-0011812,active,2024-09-02,2024-02-07,CUS-0002287,PRD-00014
SUB-0011813,active,2023-03-21,2026-10-19,CUS-0007889,PRD-00160
SUB-0011814,active,2023-10-01,2026-04-25,CUS-0003012,PRD-00149
SUB-0011815,active,2022-08-03,2024-02-26,CUS-0009589,PRD-00148
SUB-0011816,active,2023-03-13,2026-02-17,CUS-0003568,PRD-00052
SUB-0011817,active,2022-09-30,2027-07-24,CUS-0000773,PRD-00043
SUB-0011818,cancelled,2022-10-22,2026-11-08,CUS-0008300,PRD-00049
SUB-0011819,active,2024-06-04,2026-05-12,CUS-0000636,PRD-00003
SUB-0011820,active,2020-02-28,2024-06-01,CUS-0000470,PRD-00052
SUB-0011821,cancelled,2023-07-20,2026-11-20,CUS-0003452,PRD-00014
SUB-0011822,active,2020-09-25,2027-07-10,CUS-0004979,PRD-00068
SUB-0011823,cancelled,2021-01-11,2024-08-01,CUS-0007895,PRD-00013
SUB-0011824,active,2025-06-29,2025-08-11,CUS-0001678,PRD-00174
SUB-0011825,active,2024-08-23,2024-02-27,CUS-0004157,PRD-00171
SUB-0011826,cancelled,2022-12-12,2025-06-28,CUS-0007280,PRD-00066
SUB-0011827,active,2024-06-30,2025-08-16,CUS-0001515,PRD-00116
SUB-0011828,paused,2023-01-07,2025-09-25,CUS-0006418,PRD-00080
SUB-0011829,active,2021-01-22,2026-08-26,CUS-0007423,PRD-00149
SUB-0011830,paused,2020-05-12,2026-01-02,CUS-0004752,PRD-00179
SUB-0011831,active,2024-05-12,2027-10-10,CUS-0003378,PRD-00069
SUB-0011832,active,2024-12-15,2025-07-04,CUS-0007544,PRD-00196
SUB-0011833,cancelled,2023-10-10,2026-10-20,CUS-0005089,PRD-00033
SUB-0011834,cancelled,2021-05-11,2024-06-08,CUS-0004588,PRD-00194
SUB-0011835,active,2024-12-06,2024-06-26,CUS-0002926,PRD-00058
SUB-0011836,active,2024-08-24,2025-01-04,CUS-0001023,PRD-00069
SUB-0011837,active,2023-12-26,2024-05-09,CUS-0005104,PRD-00095
SUB-0011838,active,2022-05-21,2025-06-02,CUS-0007276,PRD-00151
SUB-0011839,paused,2021-04-10,2027-02-28,CUS-0008599,PRD-00186
SUB-0011840,active,2024-08-09,2024-10-18,CUS-0008991,PRD-00007
SUB-0011841,active,2023-05-05,2027-12-19,CUS-0003436,PRD-00157
SUB-0011842,cancelled,2020-09-10,2027-07-21,CUS-0006119,PRD-00183
SUB-0011843,active,2021-07-20,2024-01-10,CUS-0007256,PRD-00091
SUB-0011844,cancelled,2021-03-11,2024-01-01,CUS-0004258,PRD-00021
SUB-0011845,cancelled,2024-11-05,2026-06-29,CUS-0001902,PRD-00083
SUB-0011846,active,2020-08-10,2026-04-26,CUS-0005612,PRD-00087
SUB-0011847,paused,2021-03-26,2025-11-27,CUS-0003058,PRD-00112
SUB-0011848,active,2021-12-18,2027-04-11,CUS-0007186,PRD-00099
SUB-0011849,paused,2021-05-04,2025-05-11,CUS-0009016,PRD-00153
SUB-0011850,active,2024-06-21,2027-03-07,CUS-0006554,PRD-00113
SUB-0011851,cancelled,2023-09-09,2026-05-05,CUS-0005482,PRD-00130
SUB-0011852,active,2024-07-23,2024-08-09,CUS-0001451,PRD-00163
SUB-0011853,active,2022-02-19,2024-08-20,CUS-0003213,PRD-00100
SUB-0011854,active,2020-09-25,2024-05-12,CUS-0009772,PRD-00156
SUB-0011855,active,2024-03-03,2026-06-15,CUS-0005769,PRD-00119
SUB-0011856,cancelled,2024-04-03,2026-04-28,CUS-0009846,PRD-00120
SUB-0011857,active,2024-04-07,2026-12-23,CUS-0008821,PRD-00180
SUB-0011858,active,2023-01-21,2025-02-20,CUS-0002703,PRD-00175
SUB-0011859,active,2020-12-16,2026-03-30,CUS-0008247,PRD-00162
SUB-0011860,active,2021-09-30,2027-01-18,CUS-0002685,PRD-00013
SUB-0011861,cancelled,2024-03-31,2024-07-14,CUS-0001003,PRD-00121
SUB-0011862,cancelled,2021-05-14,2025-02-05,CUS-0008476,PRD-00049
SUB-0011863,active,2020-02-27,2024-12-02,CUS-0001272,PRD-00082
SUB-0011864,active,2021-09-08,2024-03-12,CUS-0000432,PRD-00021
SUB-0011865,active,2022-12-12,2025-06-01,CUS-0008635,PRD-00161
SUB-0011866,active,2020-11-09,2026-12-13,CUS-0005793,PRD-00168
SUB-0011867,active,2024-05-22,2024-03-26,CUS-0009484,PRD-00089
SUB-0011868,active,2023-12-16,2027-01-10,CUS-0004865,PRD-00103
SUB-0011869,active,2021-04-12,2025-11-09,CUS-0002064,PRD-00103
SUB-0011870,active,2024-11-02,2026-01-03,CUS-0002732,PRD-00080
SUB-0011871,active,2023-06-07,2026-02-12,CUS-0000275,PRD-00035
SUB-0011872,active,2023-01-11,2026-08-14,CUS-0006367,PRD-00157
SUB-0011873,active,2021-10-13,2025-04-22,CUS-0004957,PRD-00161
SUB-0011874,active,2024-04-24,2025-07-12,CUS-0007671,PRD-00009
SUB-0011875,paused,2024-05-02,2026-07-30,CUS-0003097,PRD-00045
SUB-0011876,cancelled,2021-11-13,2026-02-10,CUS-0005550,PRD-00007
SUB-0011877,active,2025-04-23,2027-12-21,CUS-0007681,PRD-00120
SUB-0011878,active,2022-01-20,2024-05-25,CUS-0006156,PRD-00185
SUB-0011879,active,2022-10-12,2025-08-21,CUS-0000961,PRD-00003
SUB-0011880,active,2020-09-06,2027-10-04,CUS-0004300,PRD-00077
SUB-0011881,active,2023-05-17,2024-08-10,CUS-0003120,PRD-00172
SUB-0011882,active,2023-02-04,2026-04-07,CUS-0006500,PRD-00009
SUB-0011883,cancelled,2022-09-01,2024-06-05,CUS-0003630,PRD-00004
SUB-0011884,active,2021-08-10,2027-03-01,CUS-0007062,PRD-00061
SUB-0011885,active,2024-09-10,2024-02-02,CUS-0001390,PRD-00148
SUB-0011886,active,2020-04-28,2025-12-29,CUS-0002425,PRD-00151
SUB-0011887,active,2025-04-11,2026-04-26,CUS-0006263,PRD-00186
SUB-0011888,active,2023-02-06,2026-11-25,CUS-0006260,PRD-00132
SUB-0011889,active,2023-07-15,2026-09-04,CUS-0009682,PRD-00033
SUB-0011890,paused,2024-11-12,2027-08-21,CUS-0006912,PRD-00106
SUB-0011891,paused,2022-02-05,2027-09-23,CUS-0004899,PRD-00108
SUB-0011892,active,2024-01-06,2024-03-23,CUS-0008609,PRD-00151
SUB-0011893,paused,2022-10-01,2024-12-06,CUS-0005981,PRD-00112
SUB-0011894,active,2025-01-29,2024-06-21,CUS-0002193,PRD-00029
SUB-0011895,paused,2023-04-12,2026-04-01,CUS-0007273,PRD-00093
SUB-0011896,active,2021-10-07,2025-04-29,CUS-0003383,PRD-00094
SUB-0011897,active,2024-09-26,2027-12-21,CUS-0000655,PRD-00121
SUB-0011898,cancelled,2024-02-04,2024-02-11,CUS-0009266,PRD-00022
SUB-0011899,active,2025-05-11,2024-07-16,CUS-0003381,PRD-00078
SUB-0011900,active,2022-03-14,2024-02-15,CUS-0004116,PRD-00093
SUB-0011901,active,2020-10-07,2027-02-20,CUS-0002485,PRD-00192
SUB-0011902,active,2021-09-07,2026-10-30,CUS-0008197,PRD-00104
SUB-0011903,active,2023-07-26,2026-04-16,CUS-0005907,PRD-00075
SUB-0011904,active,2024-09-06,2025-05-25,CUS-0008762,PRD-00075
SUB-0011905,active,2020-02-21,2024-02-17,CUS-0001585,PRD-00062
SUB-0011906,active,2020-02-18,2026-10-15,CUS-0005994,PRD-00021
SUB-0011907,cancelled,2021-12-29,2027-09-16,CUS-0007847,PRD-00178
SUB-0011908,paused,2022-11-26,2024-07-27,CUS-0001440,PRD-00131
SUB-0011909,active,2023-09-23,2026-07-10,CUS-0005107,PRD-00183
SUB-0011910,active,2024-08-28,2026-05-23,CUS-0000972,PRD-00086
SUB-0011911,active,2022-05-09,2026-04-27,CUS-0002697,PRD-00153
SUB-0011912,active,2021-05-07,2027-10-09,CUS-0005776,PRD-00192
SUB-0011913,active,2020-08-15,2026-05-12,CUS-0005474,PRD-00108
SUB-0011914,active,2025-03-19,2026-04-26,CUS-0007585,PRD-00187
SUB-0011915,active,2025-02-13,2025-02-15,CUS-0009979,PRD-00118
SUB-0011916,cancelled,2022-01-12,2027-05-03,CUS-0009765,PRD-00088
SUB-0011917,active,2023-01-31,2026-11-28,CUS-0005910,PRD-00118
SUB-0011918,active,2021-03-11,2027-12-31,CUS-0001208,PRD-00097
SUB-0011919,cancelled,2022-03-24,2024-05-28,CUS-0001175,PRD-00029
SUB-0011920,active,2020-05-13,2024-11-23,CUS-0005389,PRD-00006
SUB-0011921,active,2024-12-02,2027-04-01,CUS-0000255,PRD-00145
SUB-0011922,paused,2023-01-15,2026-12-10,CUS-0001555,PRD-00082
SUB-0011923,cancelled,2025-06-25,2025-08-02,CUS-0008099,PRD-00184
SUB-0011924,active,2025-04-10,2026-04-08,CUS-0000412,PRD-00077
SUB-0011925,active,2024-07-27,2027-10-13,CUS-0003260,PRD-00185
SUB-0011926,active,2022-07-22,2026-12-24,CUS-0009756,PRD-00160
SUB-0011927,cancelled,2020-04-30,2025-06-21,CUS-0001923,PRD-00171
SUB-0011928,active,2022-01-16,2027-08-05,CUS-0002876,PRD-00143
SUB-0011929,active,2024-12-01,2026-01-30,CUS-0005126,PRD-00007
SUB-0011930,active,2021-06-05,2027-04-22,CUS-0003004,PRD-00142
SUB-0011931,active,2020-01-07,2027-06-21,CUS-0003985,PRD-00042
SUB-0011932,active,2024-10-05,2026-11-24,CUS-0004540,PRD-00119
SUB-0011933,active,2023-12-19,2026-08-01,CUS-0000625,PRD-00067
SUB-0011934,active,2021-02-23,2026-08-20,CUS-0003855,PRD-00112
SUB-0011935,active,2025-03-10,2027-07-07,CUS-0003502,PRD-00186
SUB-0011936,active,2025-04-19,2024-07-05,CUS-0004735,PRD-00156
SUB-0011937,active,2022-02-09,2025-05-17,CUS-0000982,PRD-00136
SUB-0011938,active,2023-08-11,2027-08-26,CUS-0007022,PRD-00058
SUB-0011939,paused,2023-07-31,2025-01-30,CUS-0009583,PRD-00047
SUB-0011940,active,2024-02-27,2025-10-11,CUS-0004377,PRD-00121
SUB-0011941,active,2023-08-27,2026-08-11,CUS-0002452,PRD-00189
SUB-0011942,active,2023-09-10,2025-09-05,CUS-0001224,PRD-00088
SUB-0011943,active,2023-01-22,2024-03-22,CUS-0001773,PRD-00173
SUB-0011944,active,2024-01-30,2025-01-29,CUS-0002853,PRD-00117
SUB-0011945,active,2020-05-21,2027-08-22,CUS-0008446,PRD-00104
SUB-0011946,active,2022-03-05,2027-05-03,CUS-0001009,PRD-00186
SUB-0011947,active,2024-10-01,2026-12-09,CUS-0000315,PRD-00142
SUB-0011948,active,2025-06-15,2026-10-03,CUS-0001660,PRD-00080
SUB-0011949,active,2020-12-09,2025-10-26,CUS-0009818,PRD-00138
SUB-0011950,paused,2023-09-15,2027-05-20,CUS-0000827,PRD-00164
SUB-0011951,active,2023-05-10,2024-06-17,CUS-0000562,PRD-00154
SUB-0011952,paused,2022-12-04,2026-10-25,CUS-0001367,PRD-00148
SUB-0011953,cancelled,2024-06-12,2025-12-23,CUS-0009095,PRD-00074
SUB-0011954,cancelled,2022-10-26,2027-10-26,CUS-0008284,PRD-00060
SUB-0011955,active,2021-03-28,2026-01-19,CUS-0003567,PRD-00143
SUB-0011956,active,2024-11-06,2024-11-05,CUS-0008057,PRD-00199
SUB-0011957,active,2020-06-26,2026-01-13,CUS-0006849,PRD-00169
SUB-0011958,paused,2021-04-12,2026-02-27,CUS-0005465,PRD-00117
SUB-0011959,active,2020-05-11,2026-03-29,CUS-0001937,PRD-00098
SUB-0011960,active,2021-12-29,2025-05-08,CUS-0003623,PRD-00009
SUB-0011961,active,2023-01-05,2026-03-24,CUS-0009388,PRD-00108
SUB-0011962,cancelled,2024-02-15,2027-06-09,CUS-0009386,PRD-00032
SUB-0011963,active,2022-12-20,2025-03-30,CUS-0007573,PRD-00063
SUB-0011964,paused,2023-05-22,2027-04-10,CUS-0006244,PRD-00166
SUB-0011965,cancelled,2024-05-21,2027-11-01,CUS-0005184,PRD-00109
SUB-0011966,paused,2021-03-19,2026-03-13,CUS-0000263,PRD-00024
SUB-0011967,paused,2024-06-12,2025-05-10,CUS-0006914,PRD-00047
SUB-0011968,cancelled,2020-06-04,2024-11-07,CUS-0002682,PRD-00054
SUB-0011969,cancelled,2020-11-13,2027-05-16,CUS-0001006,PRD-00190
SUB-0011970,active,2023-06-19,2025-08-05,CUS-0002138,PRD-00162
SUB-0011971,active,2021-08-29,2026-04-30,CUS-0001797,PRD-00155
SUB-0011972,active,2022-06-27,2024-09-15,CUS-0004284,PRD-00172
SUB-0011973,active,2021-10-05,2027-03-07,CUS-0005500,PRD-00098
SUB-0011974,active,2021-07-11,2027-04-18,CUS-0004841,PRD-00055
SUB-0011975,active,2021-06-15,2025-09-23,CUS-0007348,PRD-00021
SUB-0011976,active,2023-11-18,2027-10-31,CUS-0009943,PRD-00034
SUB-0011977,cancelled,2021-03-31,2024-06-05,CUS-0006611,PRD-00159
SUB-0011978,active,2022-09-05,2027-03-17,CUS-0004129,PRD-00020
SUB-0011979,active,2021-04-09,2024-08-03,CUS-0001026,PRD-00184
SUB-0011980,active,2021-08-08,2026-01-17,CUS-0007717,PRD-00139
