invoice_item_id,quantity,unit_price,line_total,invoice_id,product_id
INI-000105612,5,14.38,71.9,INV-00034932,PRD-00074
INI-000105613,10,30.23,302.3,INV-00041998,PRD-00044
INI-000105614,6,11.95,71.69999999999999,INV-00011160,PRD-00025
INI-000105615,4,20.81,83.24,INV-00008722,PRD-00160
INI-000105616,4,20.3,81.2,INV-00010252,PRD-00071
INI-000105617,1,14.82,14.82,INV-00004200,PRD-00096
INI-000105618,5,19.47,97.35,INV-00013427,PRD-00013
INI-000105619,9,47.59,428.31000000000006,INV-00022700,PRD-00022
INI-000105620,10,21.3,213.0,INV-00032817,PRD-00184
INI-000105621,5,21.65,108.25,INV-00045018,PRD-00093
INI-000105622,5,31.15,155.75,INV-00030324,PRD-00051
INI-000105623,3,21.97,65.91,INV-00004341,PRD-00036
INI-000105624,9,44.29,398.61,INV-00018163,PRD-00046
INI-000105625,2,25.17,50.34,INV-00020988,PRD-00197
INI-000105626,9,8.12,73.08,INV-00045924,PRD-00172
INI-000105627,9,11.88,106.92,INV-00048769,PRD-00151
INI-000105628,6,33.61,201.66,INV-00036113,PRD-00114
INI-000105629,2,20.19,40.38,INV-00026222,PRD-00073
INI-000105630,9,24.35,219.15,INV-00034999,PRD-00120
INI-000105631,4,14.23,56.92,INV-00011356,PRD-00157
INI-000105632,6,32.36,194.16,INV-00042324,PRD-00158
INI-000105633,4,87.06,348.24,INV-00005496,PRD-00167
INI-000105634,8,34.01,272.08,INV-00002352,PRD-00015
INI-000105635,5,35.44,177.2,INV-00007025,PRD-00007
INI-000105636,2,21.42,42.84,INV-00019458,PRD-00053
INI-000105637,5,28.02,140.1,INV-00019651,PRD-00146
INI-000105638,1,32.82,32.82,INV-00007140,PRD-00014
INI-000105639,10,75.68,756.8000000000001,INV-00048588,PRD-00013
INI-000105640,3,71.28,213.84,INV-00011059,PRD-00175
INI-000105641,5,21.54,107.69999999999999,INV-00038174,PRD-00126
INI-000105642,2,55.95,111.9,INV-00029412,PRD-00020
INI-000105643,1,32.76,32.76,INV-00021144,PRD-00038
INI-000105644,8,63.85,510.8,INV-00001183,PRD-00176
INI-000105645,4,72.21,288.84,INV-00035259,PRD-00135
INI-000105646,5,57.98,289.9,INV-00046508,PRD-00133
INI-000105647,10,21.02,210.2,INV-00001455,PRD-00046
INI-000105648,10,147.91,1479.1,INV-00019477,PRD-00189
INI-000105649,2,43.13,86.26,INV-00012007,PRD-00106
INI-000105650,2,23.56,47.12,INV-00011861,PRD-00197
INI-000105651,10,32.5,325.0,INV-00006497,PRD-00016
INI-000105652,1,38.26,38.26,INV-00023789,PRD-00125
INI-000105653,5,20.14,100.7,INV-00031596,PRD-00046
INI-000105654,2,13.88,27.76,INV-00037480,PRD-00114
INI-000105655,8,42.32,338.56,INV-00038897,PRD-00146
INI-000105656,3,67.7,203.10000000000002,INV-00042900,PRD-00003
INI-000105657,10,41.97,419.7,INV-00003362,PRD-00164
INI-000105658,9,21.43,192.87,INV-00022790,PRD-00012
INI-000105659,2,54.41,108.82,INV-00030737,PRD-00111
INI-000105660,3,13.88,41.64,INV-00041047,PRD-00037
INI-000105661,5,46.51,232.54999999999998,INV-00006776,PRD-00039
INI-000105662,6,32.05,192.29999999999998,INV-00001086,PRD-00125
INI-000105663,4,16.44,65.76,INV-00005885,PRD-00175
INI-000105664,6,47.54,285.24,INV-00040708,PRD-00099
INI-000105665,3,37.42,112.26,INV-00001278,PRD-00091
INI-000105666,8,105.26,842.08,INV-00031233,PRD-00054
INI-000105667,3,26.52,79.56,INV-00007071,PRD-00095
INI-000105668,9,71.77,645.93,INV-00011888,PRD-00110
INI-000105669,1,51.65,51.65,INV-00039205,PRD-00054
INI-000105670,6,13.3,79.80000000000001,INV-00029177,PRD-00087
INI-000105671,2,41.55,83.1,INV-00033864,PRD-00072
INI-000105672,6,92.13,552.78,INV-00000951,PRD-00076
INI-000105673,4,32.19,128.76,INV-00015991,PRD-00131
INI-000105674,10,8.34,83.4,INV-00031365,PRD-00160
INI-000105675,10,36.65,366.5,INV-00033144,PRD-00136
INI-000105676,2,22.22,44.44,INV-00048298,PRD-00040
INI-000105677,2,42.54,85.08,INV-00034243,PRD-00142
INI-000105678,8,27.94,223.52,INV-00040020,PRD-00082
INI-000105679,10,90.01,900.1,INV-00001765,PRD-00197
INI-000105680,10,8.15,81.5,INV-00038605,PRD-00200
INI-000105681,2,14.0,28.0,INV-00003886,PRD-00141
INI-000105682,6,45.67,274.02,INV-00033498,PRD-00102
INI-000105683,10,32.32,323.2,INV-00021555,PRD-00078
INI-000105684,2,37.68,75.36,INV-00029405,PRD-00160
INI-000105685,9,14.78,133.01999999999998,INV-00022648,PRD-00083
INI-000105686,5,46.72,233.6,INV-00041088,PRD-00046
INI-000105687,5,9.93,49.65,INV-00015560,PRD-00035
INI-000105688,7,20.99,146.92999999999998,INV-00018957,PRD-00079
INI-000105689,4,53.17,212.68,INV-00038010,PRD-00097
INI-000105690,7,26.75,187.25,INV-00028037,PRD-00138
INI-000105691,7,49.8,348.59999999999997,INV-00005313,PRD-00003
INI-000105692,8,23.45,187.6,INV-00033129,PRD-00170
INI-000105693,6,68.29,409.74,INV-00039171,PRD-00193
INI-000105694,2,30.77,61.54,INV-00012039,PRD-00164
INI-000105695,9,31.03,279.27,INV-00025584,PRD-00148
INI-000105696,9,40.0,360.0,INV-00004101,PRD-00116
INI-000105697,9,41.79,376.11,INV-00044309,PRD-00025
INI-000105698,1,10.88,10.88,INV-00016888,PRD-00188
INI-000105699,1,114.78,114.78,INV-00019043,PRD-00150
INI-000105700,3,8.55,25.650000000000002,INV-00025034,PRD-00073
INI-000105701,6,33.73,202.38,INV-00003883,PRD-00146
INI-000105702,10,129.46,1294.6000000000001,INV-00012271,PRD-00198
INI-000105703,5,64.78,323.9,INV-00017156,PRD-00136
INI-000105704,6,43.92,263.52,INV-00038212,PRD-00169
INI-000105705,5,36.15,180.75,INV-00041432,PRD-00028
INI-000105706,5,40.37,201.85,INV-00017754,PRD-00008
INI-000105707,6,26.33,157.98,INV-00000552,PRD-00165
INI-000105708,10,44.56,445.6,INV-00033318,PRD-00156
INI-000105709,7,121.64,851.48,INV-00047474,PRD-00042
INI-000105710,7,57.66,403.62,INV-00012081,PRD-00030
INI-000105711,6,61.61,369.65999999999997,INV-00043290,PRD-00139
INI-000105712,7,24.57,171.99,INV-00036814,PRD-00110
INI-000105713,5,44.64,223.2,INV-00000050,PRD-00179
INI-000105714,5,23.13,115.64999999999999,INV-00019270,PRD-00092
INI-000105715,5,42.57,212.85,INV-00005909,PRD-00003
INI-000105716,5,47.01,235.04999999999998,INV-00015339,PRD-00043
INI-000105717,7,97.77,684.39,INV-00030200,PRD-00100
INI-000105718,8,23.78,190.24,INV-00016832,PRD-00184
INI-000105719,2,44.19,88.38,INV-00020204,PRD-00075
INI-000105720,2,19.94,39.88,INV-00047264,PRD-00070
INI-000105721,8,25.11,200.88,INV-00031898,PRD-00124
INI-000105722,4,56.13,224.52,INV-00040910,PRD-00076
INI-000105723,5,15.35,76.75,INV-00026592,PRD-00038
INI-000105724,1,31.56,31.56,INV-00002221,PRD-00074
INI-000105725,9,26.76,240.84,INV-00025558,PRD-00025
INI-000105726,4,25.9,103.6,INV-00012981,PRD-00154
INI-000105727,6,19.93,119.58,INV-00017144,PRD-00149
INI-000105728,4,30.2,120.8,INV-00036122,PRD-00073
INI-000105729,3,11.66,34.980000000000004,INV-00001400,PRD-00122
INI-000105730,1,43.33,43.33,INV-00017589,PRD-00020
INI-000105731,4,51.16,204.64,INV-00000362,PRD-00106
INI-000105732,5,37.01,185.04999999999998,INV-00043450,PRD-00177
INI-000105733,9,46.49,418.41,INV-00044976,PRD-00049
INI-000105734,8,19.61,156.88,INV-00035334,PRD-00186
INI-000105735,1,6.07,6.07,INV-00036636,PRD-00108
INI-000105736,2,257.26,514.52,INV-00030109,PRD-00033
INI-000105737,8,22.06,176.48,INV-00001600,PRD-00114
INI-000105738,3,50.41,151.23,INV-00029359,PRD-00040
INI-000105739,8,52.54,420.32,INV-00009123,PRD-00008
INI-000105740,10,36.18,361.8,INV-00031364,PRD-00184
INI-000105741,8,68.64,549.12,INV-00003065,PRD-00129
INI-000105742,4,62.94,251.76,INV-00003508,PRD-00093
INI-000105743,1,157.75,157.75,INV-00012092,PRD-00036
INI-000105744,7,48.63,340.41,INV-00021146,PRD-00092
INI-000105745,1,45.2,45.2,INV-00015457,PRD-00155
INI-000105746,6,52.05,312.29999999999995,INV-00003319,PRD-00060
INI-000105747,6,71.48,428.88,INV-00020268,PRD-00108
INI-000105748,9,12.84,115.56,INV-00000824,PRD-00023
INI-000105749,3,31.8,95.4,INV-00049097,PRD-00149
INI-000105750,4,39.47,157.88,INV-00017524,PRD-00059
INI-000105751,5,186.39,931.9499999999999,INV-00043730,PRD-00071
INI-000105752,3,24.23,72.69,INV-00011215,PRD-00029
INI-000105753,2,27.69,55.38,INV-00005929,PRD-00147
INI-000105754,10,20.8,208.0,INV-00033050,PRD-00190
INI-000105755,2,13.9,27.8,INV-00026117,PRD-00065
INI-000105756,8,87.92,703.36,INV-00015183,PRD-00105
INI-000105757,9,20.0,180.0,INV-00005256,PRD-00158
INI-000105758,3,28.2,84.6,INV-00020292,PRD-00187
INI-000105759,8,59.64,477.12,INV-00026090,PRD-00015
INI-000105760,7,20.89,146.23000000000002,INV-00039375,PRD-00144
INI-000105761,1,32.25,32.25,INV-00027257,PRD-00174
INI-000105762,3,120.19,360.57,INV-00028994,PRD-00005
INI-000105763,10,40.76,407.59999999999997,INV-00047108,PRD-00145
INI-000105764,2,47.95,95.9,INV-00017829,PRD-00190
INI-000105765,1,41.88,41.88,INV-00022756,PRD-00104
INI-000105766,1,61.14,61.14,INV-00027206,PRD-00025
INI-000105767,3,68.36,205.07999999999998,INV-00042727,PRD-00162
INI-000105768,4,84.81,339.24,INV-00017459,PRD-00027
INI-000105769,3,47.91,143.73,INV-00011766,PRD-00068
INI-000105770,2,14.39,28.78,INV-00027423,PRD-00050
INI-000105771,9,56.75,510.75,INV-00000279,PRD-00163
INI-000105772,8,55.46,443.68,INV-00013787,PRD-00181
INI-000105773,5,26.3,131.5,INV-00021883,PRD-00010
INI-000105774,9,44.07,396.63,INV-00017787,PRD-00141
INI-000105775,3,19.77,59.31,INV-00026093,PRD-00165
INI-000105776,6,18.81,112.85999999999999,INV-00003820,PRD-00188
INI-000105777,3,30.9,92.69999999999999,INV-00004396,PRD-00165
INI-000105778,8,24.29,194.32,INV-00028546,PRD-00099
INI-000105779,2,41.07,82.14,INV-00049502,PRD-00183
INI-000105780,10,45.99,459.90000000000003,INV-00002810,PRD-00078
INI-000105781,3,16.16,48.480000000000004,INV-00008372,PRD-00103
INI-000105782,7,31.22,218.54,INV-00049802,PRD-00148
INI-000105783,4,10.24,40.96,INV-00020587,PRD-00163
INI-000105784,5,31.56,157.79999999999998,INV-00014056,PRD-00024
INI-000105785,3,68.71,206.13,INV-00015913,PRD-00020
INI-000105786,3,37.77,113.31,INV-00012021,PRD-00065
INI-000105787,10,35.6,356.0,INV-00024139,PRD-00075
INI-000105788,6,37.31,223.86,INV-00030228,PRD-00003
INI-000105789,9,19.36,174.24,INV-00011773,PRD-00139
INI-000105790,3,36.79,110.37,INV-00003267,PRD-00118
INI-000105791,9,69.57,626.1299999999999,INV-00046797,PRD-00164
INI-000105792,2,36.59,73.18,INV-00049918,PRD-00118
INI-000105793,7,20.19,141.33,INV-00037336,PRD-00004
INI-000105794,1,24.31,24.31,INV-00018824,PRD-00089
INI-000105795,6,68.97,413.82,INV-00043119,PRD-00062
INI-000105796,10,40.23,402.29999999999995,INV-00029030,PRD-00108
INI-000105797,9,33.02,297.18,INV-00000394,PRD-00154
INI-000105798,9,31.27,281.43,INV-00018806,PRD-00002
INI-000105799,7,96.86,678.02,INV-00044271,PRD-00039
INI-000105800,1,17.19,17.19,INV-00041373,PRD-00130
INI-000105801,3,9.36,28.08,INV-00021151,PRD-00165
INI-000105802,2,47.22,94.44,INV-00015004,PRD-00062
INI-000105803,6,48.33,289.98,INV-00034900,PRD-00058
INI-000105804,8,20.7,165.6,INV-00034604,PRD-00181
INI-000105805,3,312.88,938.64,INV-00030934,PRD-00106
INI-000105806,6,99.92,599.52,INV-00022959,PRD-00200
INI-000105807,6,30.95,185.7,INV-00023841,PRD-00083
INI-000105808,4,18.68,74.72,INV-00019023,PRD-00157
INI-000105809,5,51.04,255.2,INV-00048026,PRD-00066
INI-000105810,7,18.74,131.17999999999998,INV-00029688,PRD-00120
INI-000105811,7,60.53,423.71000000000004,INV-00035621,PRD-00164
INI-000105812,4,40.92,163.68,INV-00038776,PRD-00193
INI-000105813,9,12.71,114.39000000000001,INV-00006429,PRD-00019
INI-000105814,8,26.27,210.16,INV-00040072,PRD-00105
INI-000105815,9,45.6,410.40000000000003,INV-00019594,PRD-00164
INI-000105816,1,32.9,32.9,INV-00043956,PRD-00128
INI-000105817,4,19.85,79.4,INV-00000678,PRD-00174
INI-000105818,10,20.18,201.8,INV-00045379,PRD-00001
INI-000105819,1,20.29,20.29,INV-00047656,PRD-00021
INI-000105820,3,56.36,169.07999999999998,INV-00028088,PRD-00149
INI-000105821,6,94.18,565.08,INV-00000613,PRD-00122
INI-000105822,4,37.76,151.04,INV-00039592,PRD-00001
INI-000105823,5,28.38,141.9,INV-00010929,PRD-00066
INI-000105824,8,116.6,932.8,INV-00048302,PRD-00154
INI-000105825,9,50.61,455.49,INV-00031878,PRD-00178
INI-000105826,6,28.81,172.85999999999999,INV-00040276,PRD-00027
INI-000105827,5,106.34,531.7,INV-00009194,PRD-00020
INI-000105828,3,63.57,190.71,INV-00003787,PRD-00187
INI-000105829,4,52.48,209.92,INV-00040925,PRD-00184
INI-000105830,2,43.85,87.7,INV-00042993,PRD-00051
INI-000105831,1,18.68,18.68,INV-00017469,PRD-00070
INI-000105832,1,60.73,60.73,INV-00039104,PRD-00024
INI-000105833,10,10.3,103.0,INV-00019751,PRD-00018
INI-000105834,3,46.25,138.75,INV-00028264,PRD-00097
INI-000105835,6,44.02,264.12,INV-00014413,PRD-00079
INI-000105836,2,16.99,33.98,INV-00028333,PRD-00115
INI-000105837,5,8.9,44.5,INV-00036528,PRD-00005
INI-000105838,4,21.16,84.64,INV-00010131,PRD-00153
INI-000105839,7,87.2,610.4,INV-00040702,PRD-00155
INI-000105840,8,29.08,232.64,INV-00033557,PRD-00050
INI-000105841,8,104.63,837.04,INV-00047133,PRD-00022
INI-000105842,3,24.67,74.01,INV-00047670,PRD-00146
INI-000105843,3,23.82,71.46000000000001,INV-00044771,PRD-00159
INI-000105844,3,15.73,47.19,INV-00008869,PRD-00178
INI-000105845,2,25.65,51.3,INV-00047881,PRD-00129
INI-000105846,9,153.41,1380.69,INV-00028367,PRD-00117
INI-000105847,5,82.84,414.20000000000005,INV-00028333,PRD-00060
INI-000105848,4,13.78,55.12,INV-00019836,PRD-00173
INI-000105849,6,43.04,258.24,INV-00026947,PRD-00050
INI-000105850,8,22.94,183.52,INV-00038575,PRD-00145
INI-000105851,7,18.25,127.75,INV-00049019,PRD-00161
INI-000105852,9,55.0,495.0,INV-00034572,PRD-00081
INI-000105853,8,74.25,594.0,INV-00039006,PRD-00161
INI-000105854,2,9.48,18.96,INV-00003738,PRD-00142
INI-000105855,6,41.57,249.42000000000002,INV-00021063,PRD-00025
INI-000105856,2,10.51,21.02,INV-00002553,PRD-00130
INI-000105857,1,29.69,29.69,INV-00037677,PRD-00189
INI-000105858,10,26.55,265.5,INV-00001993,PRD-00093
INI-000105859,7,72.88,510.15999999999997,INV-00040119,PRD-00137
INI-000105860,8,65.21,521.68,INV-00042938,PRD-00009
INI-000105861,9,18.1,162.9,INV-00044723,PRD-00092
INI-000105862,10,12.71,127.10000000000001,INV-00006788,PRD-00200
INI-000105863,7,25.92,181.44,INV-00032615,PRD-00032
INI-000105864,6,63.23,379.38,INV-00037591,PRD-00011
INI-000105865,4,37.07,148.28,INV-00004717,PRD-00193
INI-000105866,3,98.22,294.65999999999997,INV-00037090,PRD-00040
INI-000105867,3,32.16,96.47999999999999,INV-00027105,PRD-00138
INI-000105868,1,70.93,70.93,INV-00024100,PRD-00140
INI-000105869,5,32.6,163.0,INV-00029958,PRD-00160
INI-000105870,9,18.4,165.6,INV-00009669,PRD-00103
INI-000105871,9,21.12,190.08,INV-00043444,PRD-00134
INI-000105872,8,11.97,95.76,INV-00009422,PRD-00167
INI-000105873,3,13.29,39.87,INV-00042237,PRD-00026
INI-000105874,3,12.26,36.78,INV-00015217,PRD-00188
INI-000105875,7,45.72,320.03999999999996,INV-00016535,PRD-00079
INI-000105876,10,16.75,167.5,INV-00048143,PRD-00066
INI-000105877,4,24.73,98.92,INV-00025946,PRD-00163
INI-000105878,6,44.56,267.36,INV-00010250,PRD-00150
INI-000105879,6,18.7,112.19999999999999,INV-00019369,PRD-00139
INI-000105880,1,36.68,36.68,INV-00038093,PRD-00137
INI-000105881,6,80.3,481.79999999999995,INV-00012176,PRD-00128
INI-000105882,9,15.37,138.32999999999998,INV-00049127,PRD-00053
INI-000105883,8,17.55,140.4,INV-00011464,PRD-00139
INI-000105884,1,24.23,24.23,INV-00018101,PRD-00127
INI-000105885,6,16.27,97.62,INV-00038779,PRD-00002
INI-000105886,2,145.26,290.52,INV-00012130,PRD-00065
INI-000105887,1,12.81,12.81,INV-00041275,PRD-00111
INI-000105888,2,107.33,214.66,INV-00018492,PRD-00188
INI-000105889,7,14.07,98.49000000000001,INV-00028533,PRD-00192
INI-000105890,8,12.18,97.44,INV-00044456,PRD-00100
INI-000105891,1,8.2,8.2,INV-00042589,PRD-00127
INI-000105892,7,47.56,332.92,INV-00043826,PRD-00127
INI-000105893,2,71.53,143.06,INV-00005146,PRD-00014
INI-000105894,1,53.28,53.28,INV-00023321,PRD-00174
INI-000105895,3,20.49,61.47,INV-00016003,PRD-00089
INI-000105896,4,21.95,87.8,INV-00009980,PRD-00170
INI-000105897,7,38.89,272.23,INV-00041560,PRD-00022
INI-000105898,9,43.07,387.63,INV-00044784,PRD-00144
INI-000105899,10,149.69,1496.9,INV-00032875,PRD-00144
INI-000105900,7,58.21,407.47,INV-00047429,PRD-00039
INI-000105901,5,38.68,193.4,INV-00018871,PRD-00200
INI-000105902,1,27.04,27.04,INV-00032271,PRD-00070
INI-000105903,1,67.39,67.39,INV-00004085,PRD-00140
INI-000105904,1,26.04,26.04,INV-00021192,PRD-00191
INI-000105905,5,52.07,260.35,INV-00002123,PRD-00084
INI-000105906,10,27.03,270.3,INV-00028035,PRD-00107
INI-000105907,3,55.35,166.05,INV-00036053,PRD-00195
INI-000105908,7,57.69,403.83,INV-00004805,PRD-00064
INI-000105909,10,57.69,576.9,INV-00020552,PRD-00182
INI-000105910,8,14.48,115.84,INV-00007783,PRD-00196
INI-000105911,7,85.62,599.34,INV-00001095,PRD-00001
INI-000105912,9,34.42,309.78000000000003,INV-00024251,PRD-00021
INI-000105913,10,38.93,389.3,INV-00038691,PRD-00112
INI-000105914,3,80.49,241.46999999999997,INV-00048290,PRD-00147
INI-000105915,1,87.19,87.19,INV-00022262,PRD-00046
INI-000105916,4,46.5,186.0,INV-00041559,PRD-00031
INI-000105917,3,49.19,147.57,INV-00017277,PRD-00179
INI-000105918,9,57.09,513.8100000000001,INV-00040150,PRD-00118
INI-000105919,6,42.62,255.71999999999997,INV-00040402,PRD-00024
INI-000105920,9,33.62,302.58,INV-00006899,PRD-00093
INI-000105921,8,14.59,116.72,INV-00040629,PRD-00051
INI-000105922,6,57.62,345.71999999999997,INV-00036531,PRD-00037
INI-000105923,8,7.38,59.04,INV-00000965,PRD-00183
INI-000105924,9,23.46,211.14000000000001,INV-00032317,PRD-00006
INI-000105925,4,15.87,63.48,INV-00019724,PRD-00167
INI-000105926,4,27.04,108.16,INV-00018277,PRD-00173
INI-000105927,4,29.39,117.56,INV-00016480,PRD-00181
INI-000105928,2,24.75,49.5,INV-00029665,PRD-00041
INI-000105929,4,44.96,179.84,INV-00005653,PRD-00166
INI-000105930,2,62.36,124.72,INV-00009652,PRD-00051
INI-000105931,2,144.58,289.16,INV-00006843,PRD-00051
INI-000105932,2,13.42,26.84,INV-00024212,PRD-00157
INI-000105933,4,23.55,94.2,INV-00018497,PRD-00189
INI-000105934,10,26.22,262.2,INV-00012485,PRD-00109
INI-000105935,4,83.26,333.04,INV-00001874,PRD-00060
INI-000105936,4,23.02,92.08,INV-00028122,PRD-00062
INI-000105937,5,15.05,75.25,INV-00041141,PRD-00156
INI-000105938,6,78.07,468.41999999999996,INV-00037950,PRD-00010
INI-000105939,10,31.66,316.6,INV-00044473,PRD-00101
INI-000105940,3,60.2,180.60000000000002,INV-00006597,PRD-00010
INI-000105941,10,98.11,981.1,INV-00045076,PRD-00112
INI-000105942,2,11.1,22.2,INV-00009498,PRD-00116
INI-000105943,6,9.91,59.46,INV-00007720,PRD-00045
INI-000105944,8,51.52,412.16,INV-00020263,PRD-00173
INI-000105945,9,26.12,235.08,INV-00022504,PRD-00156
INI-000105946,8,14.17,113.36,INV-00011010,PRD-00070
INI-000105947,3,28.52,85.56,INV-00024440,PRD-00157
INI-000105948,5,40.3,201.5,INV-00001197,PRD-00123
INI-000105949,2,17.26,34.52,INV-00038957,PRD-00021
INI-000105950,8,38.44,307.52,INV-00045115,PRD-00128
INI-000105951,3,19.68,59.04,INV-00031206,PRD-00104
INI-000105952,2,78.95,157.9,INV-00024448,PRD-00167
INI-000105953,7,17.98,125.86,INV-00029923,PRD-00173
INI-000105954,6,151.36,908.1600000000001,INV-00045057,PRD-00027
INI-000105955,5,12.37,61.849999999999994,INV-00026191,PRD-00127
INI-000105956,8,5.44,43.52,INV-00032607,PRD-00069
INI-000105957,4,29.38,117.52,INV-00026225,PRD-00089
INI-000105958,5,68.11,340.55,INV-00018638,PRD-00115
INI-000105959,9,6.8,61.199999999999996,INV-00029320,PRD-00066
INI-000105960,10,25.27,252.7,INV-00040304,PRD-00096
INI-000105961,9,19.44,174.96,INV-00011436,PRD-00109
INI-000105962,7,34.11,238.76999999999998,INV-00016556,PRD-00145
INI-000105963,1,30.17,30.17,INV-00044503,PRD-00150
INI-000105964,9,25.23,227.07,INV-00018385,PRD-00018
INI-000105965,4,65.45,261.8,INV-00000678,PRD-00112
INI-000105966,8,93.25,746.0,INV-00049058,PRD-00091
INI-000105967,5,10.43,52.15,INV-00033119,PRD-00001
INI-000105968,2,23.93,47.86,INV-00031323,PRD-00136
INI-000105969,2,19.65,39.3,INV-00010292,PRD-00180
INI-000105970,10,42.52,425.20000000000005,INV-00000853,PRD-00056
INI-000105971,8,162.21,1297.68,INV-00013212,PRD-00023
INI-000105972,3,40.09,120.27000000000001,INV-00004537,PRD-00066
INI-000105973,3,21.54,64.62,INV-00008350,PRD-00123
INI-000105974,4,34.34,137.36,INV-00003008,PRD-00144
INI-000105975,7,29.27,204.89,INV-00038906,PRD-00095
INI-000105976,6,51.89,311.34000000000003,INV-00040631,PRD-00059
INI-000105977,5,19.57,97.85,INV-00017560,PRD-00067
INI-000105978,6,13.98,83.88,INV-00006531,PRD-00130
INI-000105979,2,29.78,59.56,INV-00003392,PRD-00094
INI-000105980,2,8.03,16.06,INV-00049352,PRD-00146
INI-000105981,2,55.04,110.08,INV-00046051,PRD-00177
INI-000105982,1,74.13,74.13,INV-00037843,PRD-00041
INI-000105983,7,19.8,138.6,INV-00019556,PRD-00171
INI-000105984,4,28.92,115.68,INV-00001772,PRD-00059
INI-000105985,1,20.96,20.96,INV-00027583,PRD-00031
INI-000105986,7,24.39,170.73000000000002,INV-00049508,PRD-00149
INI-000105987,2,17.39,34.78,INV-00041238,PRD-00038
INI-000105988,2,28.59,57.18,INV-00011154,PRD-00166
INI-000105989,2,23.52,47.04,INV-00046212,PRD-00069
INI-000105990,2,22.44,44.88,INV-00036044,PRD-00090
INI-000105991,2,61.4,122.8,INV-00017053,PRD-00056
INI-000105992,9,51.46,463.14,INV-00033876,PRD-00177
INI-000105993,4,23.69,94.76,INV-00006859,PRD-00137
INI-000105994,10,97.65,976.5,INV-00032219,PRD-00174
INI-000105995,8,155.89,1247.12,INV-00033469,PRD-00193
INI-000105996,2,18.45,36.9,INV-00011549,PRD-00121
INI-000105997,7,21.29,149.03,INV-00002405,PRD-00060
INI-000105998,9,27.64,248.76,INV-00020472,PRD-00143
INI-000105999,2,15.15,30.3,INV-00035342,PRD-00006
INI-000106000,9,36.01,324.09,INV-00001522,PRD-00084
INI-000106001,6,35.94,215.64,INV-00046290,PRD-00146
INI-000106002,10,61.45,614.5,INV-00020791,PRD-00093
INI-000106003,5,14.33,71.65,INV-00041646,PRD-00059
INI-000106004,4,14.29,57.16,INV-00049335,PRD-00175
INI-000106005,7,49.29,345.03,INV-00008996,PRD-00081
INI-000106006,9,58.83,529.47,INV-00003707,PRD-00135
INI-000106007,8,28.69,229.52,INV-00002972,PRD-00083
INI-000106008,10,37.93,379.3,INV-00037742,PRD-00007
INI-000106009,5,27.34,136.7,INV-00017068,PRD-00112
INI-000106010,5,103.49,517.4499999999999,INV-00032211,PRD-00089
INI-000106011,6,173.54,1041.24,INV-00027622,PRD-00097
INI-000106012,9,57.96,521.64,INV-00040974,PRD-00017
INI-000106013,7,24.09,168.63,INV-00001434,PRD-00089
INI-000106014,10,73.82,738.1999999999999,INV-00043577,PRD-00145
INI-000106015,7,27.2,190.4,INV-00044412,PRD-00141
INI-000106016,10,40.07,400.7,INV-00033163,PRD-00197
INI-000106017,2,70.96,141.92,INV-00005791,PRD-00128
INI-000106018,4,20.5,82.0,INV-00043962,PRD-00104
INI-000106019,10,20.17,201.70000000000002,INV-00046839,PRD-00158
INI-000106020,1,6.95,6.95,INV-00031836,PRD-00021
INI-000106021,8,17.17,137.36,INV-00026691,PRD-00093
INI-000106022,4,61.19,244.76,INV-00043616,PRD-00197
INI-000106023,8,31.9,255.2,INV-00001948,PRD-00108
INI-000106024,3,11.75,35.25,INV-00025529,PRD-00037
INI-000106025,1,41.87,41.87,INV-00012152,PRD-00064
INI-000106026,7,70.95,496.65000000000003,INV-00024783,PRD-00150
INI-000106027,1,52.22,52.22,INV-00045642,PRD-00047
INI-000106028,6,106.42,638.52,INV-00036265,PRD-00200
INI-000106029,8,127.06,1016.48,INV-00035433,PRD-00107
INI-000106030,4,31.66,126.64,INV-00022871,PRD-00124
INI-000106031,5,108.14,540.7,INV-00010814,PRD-00110
INI-000106032,10,34.18,341.8,INV-00026861,PRD-00169
INI-000106033,10,26.36,263.6,INV-00041438,PRD-00038
INI-000106034,4,28.56,114.24,INV-00038898,PRD-00144
INI-000106035,6,22.54,135.24,INV-00001916,PRD-00076
INI-000106036,5,14.01,70.05,INV-00011890,PRD-00112
INI-000106037,8,10.29,82.32,INV-00003067,PRD-00090
INI-000106038,9,35.66,320.93999999999994,INV-00027668,PRD-00014
INI-000106039,2,64.75,129.5,INV-00024078,PRD-00160
INI-000106040,8,27.92,223.36,INV-00010778,PRD-00019
INI-000106041,10,28.72,287.2,INV-00012107,PRD-00054
INI-000106042,2,24.41,48.82,INV-00004455,PRD-00067
INI-000106043,9,34.54,310.86,INV-00002582,PRD-00150
INI-000106044,4,21.23,84.92,INV-00023576,PRD-00194
INI-000106045,6,80.98,485.88,INV-00022386,PRD-00093
INI-000106046,1,22.77,22.77,INV-00019217,PRD-00061
INI-000106047,7,33.89,237.23000000000002,INV-00037775,PRD-00068
INI-000106048,2,18.99,37.98,INV-00014073,PRD-00095
INI-000106049,8,15.71,125.68,INV-00014586,PRD-00078
INI-000106050,6,17.45,104.69999999999999,INV-00039461,PRD-00097
INI-000106051,4,26.69,106.76,INV-00012789,PRD-00054
INI-000106052,4,22.22,88.88,INV-00007766,PRD-00175
