account_id,name,industry,country,annual_revenue,employees,created_at
ACC-0003927,Inca Retail,finance,CL,169363.0,6,2025-10-16 12:18:05
ACC-0003928,Nova Mining,health,CL,708316.13,17,2023-12-25 06:39:12
ACC-0003929,Vertex Data,retail,ES,3690304.04,11,2018-12-19 20:49:40
ACC-0003930,Sur Capital,education,AR,865400.73,130,2018-10-18 08:41:04
ACC-0003931,Pacific Labs,education,PE,235187.43,79,2025-07-13 14:00:02
ACC-0003932,Plata Capital,education,BR,449706.73,35,2021-11-22 14:30:32
ACC-0003933,Cobalto Solutions,retail,US,428152.89,79,2021-02-28 19:32:39
ACC-0003934,Hierro Cloud,finance,CL,1758402.23,26,2023-07-01 09:00:50
ACC-0003935,Inca Industries,manufacturing,ES,116741.06,40,2025-03-25 18:26:28
ACC-0003936,Lumen Cloud,health,BR,199149.37,286,2025-11-23 18:20:30
ACC-0003937,Nova Capital,manufacturing,CL,1070091.01,2,2018-10-24 01:41:46
ACC-0003938,Andes Foods,energy,AR,167301.13,53,2025-04-30 14:53:02
ACC-0003939,Cobre Group,manufacturing,CL,867547.37,82,2023-11-30 08:47:51
ACC-0003940,Cordillera Holdings,education,US,282694.3,107,2022-01-23 09:13:31
ACC-0003941,Rio Partners,health,US,10003737.93,73,2024-08-06 12:01:48
ACC-0003942,Lumen Pharma,finance,MX,560869.25,10,2023-04-12 18:48:59
ACC-0003943,Selva Group,education,CL,1010114.08,58,2023-11-05 00:25:51
ACC-0003944,Salmon SpA,tech,US,154211.87,39,2021-04-06 06:29:47
ACC-0003945,Sur Mining,education,PE,201926.27,48,2018-07-19 01:49:42
ACC-0003946,Plata Partners,finance,MX,80630.74,74,2023-09-10 11:22:38
ACC-0003947,Maipo Labs,education,MX,2251850.51,143,2023-05-03 22:23:38
ACC-0003948,Salmon Energy,retail,US,3503572.35,275,2019-01-03 13:11:09
ACC-0003949,Global Group,retail,CL,513773.08,273,2018-09-28 14:20:12
ACC-0003950,Sur S.A.,tech,CL,4038842.67,11,2019-03-18 00:26:08
ACC-0003951,Nova Mining,services,BR,835564.24,22,2018-01-25 22:19:53
ACC-0003952,Cordillera Partners,manufacturing,CO,124884.57,31,2018-12-05 14:11:03
ACC-0003953,Atacama SpA,finance,MX,1206958.35,6,2018-02-04 05:06:15
ACC-0003954,Selva Data,tech,CL,911801.11,37,2020-08-17 15:31:28
ACC-0003955,Vino Retail,manufacturing,CL,270266.86,243,2021-03-05 18:10:32
ACC-0003956,Tropic Energy,finance,ES,268985.55,39,2019-08-06 19:28:59
ACC-0003957,Cobalto Industries,finance,BR,2233260.54,138,2018-04-08 14:29:16
ACC-0003958,Aurora S.A.,education,CL,312697.65,216,2025-01-27 22:35:21
ACC-0003959,Inca Logistics,retail,PE,187034.14,49,2023-06-24 21:24:40
ACC-0003960,Norte Retail,retail,AR,271467.8,118,2021-11-10 18:19:40
ACC-0003961,Aurora Retail,tech,CL,967439.37,61,2022-12-18 20:43:26
ACC-0003962,Prima Partners,energy,MX,1100429.28,110,2020-07-03 05:27:08
ACC-0003963,Vino Industries,retail,BR,282055.61,293,2025-07-21 17:04:08
ACC-0003964,Maya Capital,health,ES,378115.77,40,2018-07-10 06:52:19
ACC-0003965,Vino Tech,services,AR,71062.34,237,2018-02-18 18:57:10
ACC-0003966,Nova Partners,manufacturing,MX,22601.19,56,2023-01-13 12:07:13
ACC-0003967,Cobre S.A.,finance,AR,199541.65,169,2019-08-20 02:18:36
ACC-0003968,Lumen S.A.,tech,AR,1504913.78,331,2024-01-18 13:29:42
ACC-0003969,Azteca Group,services,AR,659984.18,44,2021-02-26 20:15:08
ACC-0003970,Maya Partners,finance,CO,1274924.28,84,2022-10-24 19:48:40
ACC-0003971,Maya Partners,retail,CL,379093.92,49,2021-05-02 09:09:01
ACC-0003972,Atacama Solutions,tech,BR,230028.91,32,2019-03-12 02:13:57
ACC-0003973,Selva Cloud,energy,CL,300112.47,78,2023-02-13 09:00:35
ACC-0003974,Pacific S.A.,tech,CL,93990.23,74,2020-11-11 11:41:34
ACC-0003975,Atacama Group,finance,CL,570158.45,94,2019-05-05 02:34:26
ACC-0003976,Vertex Industries,retail,AR,240401.3,37,2019-10-05 07:40:42
ACC-0003977,Bio Capital,retail,MX,584447.52,88,2018-02-27 21:29:26
ACC-0003978,Litio Networks,education,CL,91560.83,14,2018-04-20 03:03:36
ACC-0003979,Vino Tech,finance,MX,180839.16,14,2020-12-16 17:09:48
ACC-0003980,Norte Retail,energy,CL,919523.76,157,2020-06-01 05:06:24
ACC-0003981,Sur Logistics,health,US,205447.71,10,2022-04-03 09:35:52
ACC-0003982,Trigo Mining,retail,MX,2546695.26,666,2022-09-30 16:26:24
ACC-0003983,Trigo Cloud,services,MX,141277.04,18,2025-08-20 03:26:28
ACC-0003984,Inca Industries,finance,AR,497275.52,31,2018-09-02 16:15:08
ACC-0003985,Nova Mining,manufacturing,CL,667041.05,64,2018-04-23 15:36:19
ACC-0003986,Vino Bank,finance,ES,704724.49,83,2025-05-15 00:27:31
ACC-0003987,Cordillera Capital,health,AR,858952.7,18,2024-01-09 18:33:37
ACC-0003988,Nova Group,tech,US,144756.58,463,2024-12-31 12:43:19
ACC-0003989,Global Cloud,tech,AR,4661568.05,134,2019-10-05 16:27:32
ACC-0003990,Azteca Tech,tech,CL,216733.66,58,2022-12-13 08:22:09
ACC-0003991,Global Pharma,finance,CO,1655685.49,30,2020-04-20 00:22:44
ACC-0003992,Andes Foods,finance,ES,1895199.1,82,2019-11-13 09:56:29
ACC-0003993,Prima Pharma,education,ES,837525.4,8,2018-04-15 08:47:55
ACC-0003994,Hierro Data,health,ES,348324.79,153,2025-10-30 01:51:28
ACC-0003995,Maipo Solutions,retail,CO,672914.62,27,2018-08-09 04:35:44
ACC-0003996,Andes Tech,retail,PE,532428.4,90,2023-04-21 23:02:06
ACC-0003997,Maipo S.A.,services,CL,4688450.49,24,2025-01-05 10:37:54
ACC-0003998,Vino Tech,services,CO,224623.24,91,2023-12-15 21:23:53
ACC-0003999,Maya Partners,services,CO,132645.88,22,2021-12-10 03:19:55
ACC-0004000,Maya Holdings,energy,CL,165932.94,352,2023-07-09 06:07:15
ACC-0004001,Maipo Solutions,tech,US,445069.94,90,2025-09-27 09:40:08
ACC-0004002,Atacama Mining,health,CL,181033.04,62,2025-09-05 11:54:55
ACC-0004003,Plata S.A.,education,CL,730076.76,220,2025-01-11 06:24:37
ACC-0004004,Selva S.A.,finance,MX,7213088.24,86,2020-03-06 17:08:18
ACC-0004005,Inca Partners,retail,CL,2839623.43,58,2018-02-07 08:28:12
ACC-0004006,Vino SpA,services,CO,2888514.39,112,2020-11-16 11:51:38
ACC-0004007,Cordillera S.A.,retail,PE,268186.61,36,2023-05-11 07:50:05
ACC-0004008,Atacama Retail,services,CL,360075.78,278,2023-07-06 13:48:04
ACC-0004009,Trigo Energy,manufacturing,AR,167699.68,19,2020-01-23 11:42:51
ACC-0004010,Patagonia Foods,manufacturing,MX,177705.38,707,2024-03-05 00:16:07
ACC-0004011,Norte Tech,education,CL,1067352.57,98,2025-06-08 17:55:39
ACC-0004012,Patagonia Logistics,health,CL,1072146.99,37,2025-08-31 05:19:45
ACC-0004013,Trigo Pharma,manufacturing,AR,3146415.14,108,2021-06-04 17:43:10
ACC-0004014,Vertex Labs,health,BR,1775644.07,43,2024-09-05 01:23:57
ACC-0004015,Atacama S.A.,education,MX,139468.1,291,2018-02-16 00:48:11
ACC-0004016,Aurora Solutions,education,AR,192226.09,12,2022-12-11 07:41:46
ACC-0004017,Atacama Solutions,tech,US,336080.46,59,2022-09-12 04:58:07
ACC-0004018,Cobalto Group,services,US,711066.85,74,2018-07-28 19:07:28
ACC-0004019,Hierro Logistics,health,MX,4617631.41,25,2022-01-29 07:43:35
ACC-0004020,Global Data,manufacturing,BR,328858.99,40,2019-04-13 02:18:53
ACC-0004021,Maipo Mining,tech,CL,2525826.28,24,2021-08-21 19:03:49
ACC-0004022,Inca Solutions,retail,PE,55338.21,21,2021-12-02 11:18:33
ACC-0004023,Cobre Networks,education,MX,2525038.52,44,2023-10-17 11:43:28
ACC-0004024,Global SpA,energy,MX,943166.44,6,2022-10-28 04:16:02
ACC-0004025,Norte Solutions,retail,CL,91753.45,26,2024-12-12 19:51:02
ACC-0004026,Cobalto Labs,education,CL,508297.85,77,2018-03-17 04:27:35
ACC-0004027,Lumen Mining,health,AR,1300752.37,87,2018-05-20 15:36:24
ACC-0004028,Cobalto Networks,education,ES,421390.03,39,2020-09-20 07:17:52
ACC-0004029,Selva S.A.,services,CO,151991.49,61,2024-04-09 00:23:00
ACC-0004030,Cobalto S.A.,tech,MX,2567972.81,93,2021-05-10 22:21:38
ACC-0004031,Trigo Energy,manufacturing,MX,109143.43,32,2025-11-28 20:54:36
ACC-0004032,Tropic Mining,finance,CO,664514.9,17,2019-04-07 00:42:57
ACC-0004033,Solar SpA,education,PE,1424084.03,100,2022-07-16 15:20:22
ACC-0004034,Trigo Industries,manufacturing,CL,314529.37,10,2019-10-22 21:25:48
ACC-0004035,Rio Energy,retail,US,169263.22,1114,2021-11-26 20:35:30
ACC-0004036,Aurora Partners,education,ES,1313635.09,32,2022-05-28 06:52:50
ACC-0004037,Rio Holdings,tech,PE,511884.61,823,2023-04-07 23:43:08
ACC-0004038,Cobre Holdings,education,CL,1740835.59,12,2021-11-29 13:10:56
ACC-0004039,Rio Retail,retail,CL,494404.56,49,2018-04-08 17:51:18
ACC-0004040,Patagonia Foods,energy,PE,864553.73,302,2018-01-06 05:45:04
ACC-0004041,Aurora Tech,services,ES,8195277.1,5,2024-04-05 22:10:11
ACC-0004042,Patagonia Cloud,tech,CL,59402.95,10,2025-06-17 17:28:26
ACC-0004043,Selva Networks,energy,CL,323991.28,10,2020-11-06 11:59:38
ACC-0004044,Litio Foods,services,PE,320731.54,47,2024-07-24 00:30:03
ACC-0004045,Solar SpA,finance,CL,893949.66,85,2018-03-07 21:50:44
ACC-0004046,Plata S.A.,retail,BR,789439.78,19,2020-03-03 10:38:53
ACC-0004047,Selva Networks,education,CL,820321.35,5,2018-11-11 16:09:51
ACC-0004048,Aurora Retail,health,AR,532628.05,33,2019-12-04 09:50:34
ACC-0004049,Solar Mining,tech,CL,99312.01,18,2018-03-10 20:27:16
ACC-0004050,Solar Data,education,AR,1998491.13,56,2025-11-05 08:42:39
ACC-0004051,Cordillera Solutions,services,PE,92601.54,42,2021-11-14 20:13:16
ACC-0004052,Maipo Solutions,manufacturing,US,357618.85,114,2019-12-29 08:55:00
ACC-0004053,Atacama S.A.,energy,BR,638383.42,235,2020-04-13 11:52:22
ACC-0004054,Cobre Industries,services,CL,423814.47,120,2024-12-19 22:08:00
ACC-0004055,Inca Solutions,tech,AR,472463.77,81,2023-11-15 03:11:33
ACC-0004056,Trigo S.A.,manufacturing,MX,474346.95,84,2018-11-01 14:34:13
ACC-0004057,Cordillera Labs,finance,MX,330091.07,41,2023-01-31 02:52:50
ACC-0004058,Rio Networks,energy,MX,318270.89,167,2020-08-19 12:44:47
ACC-0004059,Sur Mining,tech,CL,786912.61,32,2024-08-26 17:15:09
ACC-0004060,Prima Bank,finance,US,665930.08,239,2023-02-01 13:44:18
ACC-0004061,Maipo Holdings,tech,CL,73111.22,8,2024-04-26 05:13:30
ACC-0004062,Hierro Bank,education,CL,314302.08,17,2020-06-04 14:20:40
ACC-0004063,Pacific Retail,finance,AR,73275.31,36,2018-12-28 08:57:25
ACC-0004064,Nova Mining,education,CL,1711696.62,18,2025-08-24 23:38:34
ACC-0004065,Cobalto Networks,tech,AR,105225.53,44,2020-01-06 06:39:14
ACC-0004066,Lumen Data,manufacturing,CO,1228027.76,8,2023-03-11 13:11:13
ACC-0004067,Solar Cloud,manufacturing,CL,1207132.16,83,2020-10-26 19:37:25
ACC-0004068,Prima Networks,finance,AR,420993.29,37,2025-07-03 07:34:45
ACC-0004069,Prima Bank,health,AR,537628.54,68,2024-02-29 04:29:18
ACC-0004070,Aurora SpA,tech,BR,1262021.58,84,2022-10-30 07:02:33
ACC-0004071,Cobre SpA,education,CL,1487720.78,6,2019-10-24 04:21:28
ACC-0004072,Pacific Holdings,finance,MX,850105.46,150,2019-01-29 19:54:10
ACC-0004073,Selva Retail,health,AR,310086.95,5,2019-02-14 06:34:50
ACC-0004074,Global Retail,finance,US,685015.13,48,2020-04-23 01:47:48
ACC-0004075,Rio Industries,services,BR,354234.08,17,2024-01-01 12:04:12
ACC-0004076,Litio Labs,retail,MX,1204647.19,48,2018-01-02 06:48:59
ACC-0004077,Bio Retail,education,ES,259032.47,9,2018-04-27 07:03:15
ACC-0004078,Cobre Pharma,manufacturing,CL,1934901.51,750,2025-01-28 14:34:50
ACC-0004079,Nova Foods,services,CO,152869.48,72,2023-06-29 10:03:15
ACC-0004080,Cobalto Energy,finance,CL,102233.83,202,2018-04-24 06:21:41
ACC-0004081,Vino Holdings,education,PE,1410038.0,43,2024-09-17 15:44:23
ACC-0004082,Rio Data,health,AR,479895.95,122,2020-04-15 02:46:36
ACC-0004083,Cobalto Holdings,services,AR,133440.82,58,2021-12-14 13:54:24
ACC-0004084,Vertex Partners,health,CO,164082.07,95,2022-10-03 14:40:45
ACC-0004085,Prima Solutions,health,ES,3436482.63,95,2020-07-12 16:48:31
ACC-0004086,Sur Logistics,finance,BR,149398.2,17,2018-05-24 21:02:50
ACC-0004087,Bio Labs,health,PE,75607.17,55,2022-01-02 12:59:54
ACC-0004088,Andes Foods,services,CL,1301076.12,35,2022-09-03 15:37:31
ACC-0004089,Global Partners,manufacturing,AR,539472.64,171,2025-06-12 22:23:09
ACC-0004090,Prima Labs,education,ES,772398.21,12,2024-12-20 01:59:40
ACC-0004091,Pacific Solutions,tech,CL,708903.7,3975,2020-05-17 22:11:38
ACC-0004092,Andes Tech,retail,BR,151607.37,46,2025-08-02 18:05:48
ACC-0004093,Vertex SpA,retail,ES,65001.08,11,2018-04-22 10:52:39
ACC-0004094,Sur Capital,retail,US,32107.11,192,2018-04-23 21:36:33
ACC-0004095,Cordillera Pharma,manufacturing,BR,1103343.74,34,2021-02-08 17:40:39
ACC-0004096,Lumen Partners,education,AR,1089366.77,140,2018-03-13 06:52:46
ACC-0004097,Solar Solutions,retail,PE,1400308.37,41,2025-04-01 08:33:08
ACC-0004098,Cobre S.A.,manufacturing,CL,69208.37,93,2022-02-01 02:03:51
ACC-0004099,Atacama Bank,tech,CO,221699.57,13,2024-12-14 08:43:03
ACC-0004100,Trigo Solutions,education,CL,155248.4,19,2021-10-17 05:54:34
ACC-0004101,Nova Pharma,retail,MX,514314.35,22,2019-11-04 21:17:56
ACC-0004102,Aurora Holdings,finance,CL,170355.54,21,2019-01-29 05:20:16
ACC-0004103,Atacama Partners,manufacturing,AR,764263.85,8,2024-06-05 13:25:22
ACC-0004104,Sur Foods,retail,ES,1142242.99,45,2019-08-04 10:09:07
ACC-0004105,Selva Holdings,retail,MX,692885.79,13,2019-11-23 08:35:27
ACC-0004106,Azteca Tech,services,CL,133934.92,90,2022-02-18 04:35:07
ACC-0004107,Maipo Labs,finance,US,353086.73,32,2021-11-17 10:49:15
ACC-0004108,Inca Networks,health,AR,1458006.85,48,2021-04-07 11:40:04
ACC-0004109,Tropic Capital,services,MX,189431.07,25,2019-12-13 08:04:28
ACC-0004110,Hierro Capital,tech,CL,524506.17,21,2024-09-10 08:21:18
ACC-0004111,Litio Data,retail,US,32938.41,24,2020-07-26 23:27:04
ACC-0004112,Atacama SpA,retail,BR,122443.65,30,2024-09-27 15:48:09
ACC-0004113,Salmon Bank,services,PE,74469.34,55,2019-09-08 13:32:49
ACC-0004114,Cordillera Partners,energy,US,5959057.88,7,2019-02-14 00:11:22
ACC-0004115,Cobalto Holdings,services,CL,1373058.93,128,2021-02-07 08:41:50
ACC-0004116,Bio Bank,tech,CL,273330.09,194,2023-11-07 04:42:42
ACC-0004117,Prima Industries,energy,US,163932.18,67,2025-05-09 18:40:36
ACC-0004118,Solar S.A.,retail,CL,898775.4,89,2018-11-13 22:59:43
ACC-0004119,Cobalto Logistics,education,BR,7717757.69,140,2022-05-21 07:07:09
ACC-0004120,Salmon Data,tech,PE,709588.06,79,2024-07-13 11:26:45
ACC-0004121,Atacama Labs,manufacturing,BR,150320.63,7,2021-03-18 14:17:31
ACC-0004122,Nova Capital,health,CL,295865.95,52,2023-10-27 11:53:00
ACC-0004123,Bio Cloud,finance,CL,264098.1,371,2024-02-02 13:48:57
ACC-0004124,Plata Bank,services,ES,120924.15,167,2025-12-25 18:15:27
ACC-0004125,Cobre Retail,retail,CL,710987.25,20,2018-07-17 20:24:00
ACC-0004126,Aurora Partners,tech,AR,199147.82,95,2022-03-02 16:21:29
ACC-0004127,Vino Capital,health,BR,662824.02,91,2024-05-26 15:40:51
ACC-0004128,Cordillera Logistics,education,AR,1646382.37,23,2019-03-26 04:51:27
ACC-0004129,Sur Holdings,finance,AR,1039822.2,1117,2025-07-29 05:17:04
ACC-0004130,Cordillera Group,energy,US,905869.42,87,2024-06-23 17:56:04
ACC-0004131,Litio Logistics,tech,CL,325847.31,46,2025-03-09 16:47:04
ACC-0004132,Salmon SpA,health,CL,477245.48,940,2020-11-11 19:18:21
ACC-0004133,Bio Networks,finance,US,394741.77,1081,2020-12-14 18:21:08
ACC-0004134,Vino Mining,manufacturing,PE,470577.08,10,2018-06-26 05:25:54
ACC-0004135,Lumen Group,tech,CL,38348.05,47,2022-08-11 07:08:48
ACC-0004136,Solar Foods,manufacturing,MX,71008.01,28,2025-04-18 11:13:51
ACC-0004137,Nova Logistics,finance,ES,904886.03,18,2021-08-23 16:48:45
ACC-0004138,Hierro S.A.,tech,ES,392305.63,28,2019-08-15 18:15:18
ACC-0004139,Cordillera Partners,health,CL,6164712.65,52,2020-12-31 12:34:43
ACC-0004140,Salmon Labs,energy,MX,981062.85,77,2018-08-08 09:26:37
ACC-0004141,Bio Foods,tech,MX,392237.12,227,2024-08-02 18:25:38
ACC-0004142,Plata Retail,finance,MX,4274479.62,20,2018-05-31 18:53:25
ACC-0004143,Prima Data,education,CL,292632.37,118,2018-12-07 16:33:08
ACC-0004144,Hierro Energy,energy,BR,211684.24,23,2022-10-17 00:49:22
ACC-0004145,Tropic Industries,education,CL,1047869.44,277,2019-10-29 00:29:38
ACC-0004146,Maya Retail,energy,CO,713263.03,385,2021-08-04 02:22:35
ACC-0004147,Solar Networks,education,MX,17221.97,289,2019-09-24 19:11:40
ACC-0004148,Atacama Mining,tech,CL,1328151.41,65,2021-07-10 23:55:44
ACC-0004149,Plata S.A.,energy,CL,178902.19,13,2022-04-30 14:20:00
ACC-0004150,Sur Tech,services,CO,1095336.88,33,2022-01-16 23:32:56
ACC-0004151,Hierro Foods,energy,CL,903853.99,32,2018-08-19 09:23:40
ACC-0004152,Pacific Cloud,services,CL,491053.62,125,2023-09-17 12:26:28
ACC-0004153,Prima Pharma,tech,PE,292812.03,30,2018-12-04 06:17:42
ACC-0004154,Trigo Mining,tech,BR,499267.77,502,2022-08-06 19:14:54
ACC-0004155,Inca Data,retail,AR,488099.08,16,2022-01-23 01:41:31
ACC-0004156,Atacama Cloud,retail,CO,163685.77,168,2019-06-13 01:48:59
ACC-0004157,Litio Logistics,tech,MX,386427.4,141,2020-08-09 13:58:10
ACC-0004158,Cobalto Retail,manufacturing,US,5721039.24,298,2019-09-10 19:13:40
ACC-0004159,Cobre Partners,finance,ES,1609070.63,59,2021-11-17 19:34:23
ACC-0004160,Aurora Partners,finance,ES,444193.8,67,2024-08-01 07:35:42
ACC-0004161,Cordillera Labs,retail,CL,4860135.32,86,2018-06-03 05:36:45
ACC-0004162,Vertex Pharma,tech,AR,29833.37,480,2023-02-28 20:58:16
ACC-0004163,Bio Mining,services,MX,435963.7,5,2020-05-07 20:55:20
ACC-0004164,Tropic Holdings,education,ES,137947.66,110,2021-02-07 11:36:31
ACC-0004165,Cobalto Logistics,tech,CO,993665.69,11,2021-11-09 03:46:11
ACC-0004166,Cordillera Labs,retail,AR,542942.73,56,2022-04-04 21:12:10
ACC-0004167,Azteca Data,education,BR,109319.39,233,2023-07-24 07:41:43
ACC-0004168,Maipo Industries,retail,ES,800164.25,109,2019-01-11 01:53:23
ACC-0004169,Inca Logistics,manufacturing,CL,166992.77,12,2018-01-23 09:20:55
ACC-0004170,Sur Data,services,CO,58110.4,245,2025-08-20 04:53:38
ACC-0004171,Trigo Industries,health,CO,513650.01,56,2024-03-01 20:25:23
ACC-0004172,Solar Data,services,CL,1130929.46,34,2021-08-22 21:36:20
ACC-0004173,Cordillera Energy,health,MX,841481.29,82,2025-05-29 08:06:17
ACC-0004174,Selva S.A.,education,CL,1390839.07,36,2022-05-31 05:03:39
ACC-0004175,Trigo Foods,education,PE,791229.67,219,2024-08-30 23:22:03
ACC-0004176,Cordillera Networks,manufacturing,CL,274124.33,147,2019-12-04 11:05:38
ACC-0004177,Cordillera Data,education,CL,956544.49,96,2024-01-29 18:37:42
ACC-0004178,Prima Data,tech,AR,626464.82,103,2019-07-28 02:19:09
ACC-0004179,Lumen Industries,finance,CL,581918.49,33,2019-04-14 22:39:51
ACC-0004180,Nova Logistics,health,PE,30800.94,67,2022-10-22 20:46:58
ACC-0004181,Inca Data,manufacturing,US,887098.48,9,2020-07-11 05:39:09
ACC-0004182,Norte Partners,retail,CL,686406.54,168,2021-03-30 05:19:44
ACC-0004183,Sur Solutions,education,PE,263847.9,38,2022-12-22 20:54:53
ACC-0004184,Patagonia Pharma,retail,BR,284856.79,46,2024-08-03 10:04:40
ACC-0004185,Lumen Group,energy,AR,520374.93,149,2023-10-20 00:27:08
ACC-0004186,Vertex SpA,energy,PE,340865.44,15,2021-12-28 10:37:15
ACC-0004187,Maya S.A.,finance,MX,557549.73,145,2024-09-29 14:41:45
ACC-0004188,Plata Partners,energy,ES,646471.19,87,2024-05-21 02:01:19
ACC-0004189,Aurora Holdings,education,MX,72021.56,77,2022-05-29 07:17:30
ACC-0004190,Nova Cloud,retail,CL,4084329.46,31,2023-09-18 08:59:34
ACC-0004191,Pacific Industries,health,AR,233199.06,5,2024-07-13 10:35:29
ACC-0004192,Plata Bank,energy,AR,702595.8,6,2023-12-08 02:20:51
ACC-0004193,Maipo Pharma,finance,CL,417650.13,101,2018-01-28 14:19:03
ACC-0004194,Solar Retail,health,CL,1233177.36,25,2023-05-14 18:17:24
ACC-0004195,Prima Holdings,energy,AR,154861.4,73,2022-12-17 22:55:01
ACC-0004196,Inca SpA,finance,PE,756453.01,26,2021-07-26 05:33:13
ACC-0004197,Maya Bank,finance,CL,194181.75,47,2025-05-08 22:47:57
ACC-0004198,Atacama Partners,tech,ES,276344.19,24,2025-05-13 01:58:48
ACC-0004199,Trigo Partners,tech,BR,1701293.9,115,2018-02-16 13:31:38
ACC-0004200,Nova Pharma,manufacturing,CL,2984799.52,23,2022-04-05 14:55:22
ACC-0004201,Patagonia Group,education,AR,30009.37,795,2020-08-18 04:33:31
ACC-0004202,Hierro Holdings,finance,CL,271634.43,24,2024-11-15 12:29:39
ACC-0004203,Vino Industries,tech,CL,2315545.17,77,2024-03-24 22:24:45
ACC-0004204,Vertex Mining,tech,PE,300101.17,42,2022-12-27 03:32:09
ACC-0004205,Vino Data,retail,CL,225505.33,22,2023-03-10 03:41:02
ACC-0004206,Cordillera Capital,retail,MX,912961.56,95,2020-09-01 07:48:53
ACC-0004207,Pacific Solutions,tech,AR,474231.94,17,2025-01-31 23:10:01
ACC-0004208,Litio Capital,services,PE,697569.76,134,2020-02-07 03:55:18
ACC-0004209,Azteca SpA,tech,CL,456917.57,262,2020-05-03 15:11:40
ACC-0004210,Vino Solutions,education,CL,981303.49,84,2023-07-20 13:22:33
ACC-0004211,Sur Energy,services,CO,31672.14,513,2025-04-04 12:31:51
ACC-0004212,Plata Group,energy,BR,276639.62,65,2021-05-14 09:38:10
ACC-0004213,Cobre Partners,health,CL,4654397.75,30,2025-09-30 09:10:31
ACC-0004214,Litio Solutions,services,MX,230164.2,91,2021-10-25 12:45:17
ACC-0004215,Rio Industries,manufacturing,MX,303918.61,17,2018-05-03 17:13:42
ACC-0004216,Cobre SpA,energy,US,940590.57,414,2020-08-14 15:43:22
ACC-0004217,Plata Group,health,MX,443774.85,12,2021-11-19 11:19:37
ACC-0004218,Norte Mining,health,CL,288065.37,198,2022-10-19 19:41:58
ACC-0004219,Pacific Holdings,finance,AR,544735.59,68,2018-04-20 00:15:48
ACC-0004220,Plata Bank,tech,PE,1383375.03,17,2021-08-13 06:57:30
ACC-0004221,Aurora Pharma,health,CL,540744.43,19,2018-11-15 01:38:36
ACC-0004222,Norte Energy,finance,MX,448384.19,6,2018-09-22 22:46:41
ACC-0004223,Maya Mining,tech,ES,570898.82,19,2024-11-03 20:04:57
ACC-0004224,Cobalto Tech,education,CL,1286452.76,20,2025-04-25 16:09:06
ACC-0004225,Cordillera Group,finance,CL,301733.97,95,2021-05-03 01:04:21
ACC-0004226,Pacific Cloud,health,CL,728824.09,108,2023-04-16 01:14:25
ACC-0004227,Litio Partners,health,MX,969965.26,19,2021-04-21 23:53:41
ACC-0004228,Cobre Capital,services,CO,677381.2,803,2019-05-19 02:32:24
ACC-0004229,Pacific Solutions,energy,CL,923118.36,5,2025-11-03 01:37:24
ACC-0004230,Patagonia Bank,manufacturing,BR,180885.92,6,2022-09-22 12:37:00
ACC-0004231,Inca SpA,tech,CL,246250.72,142,2021-07-13 05:00:37
ACC-0004232,Maya Holdings,services,US,1013019.95,32,2021-09-11 03:19:40
ACC-0004233,Azteca Retail,retail,CL,37044.06,3,2018-07-13 18:03:06
ACC-0004234,Global Partners,services,CL,170792.68,20,2022-10-15 14:44:22
ACC-0004235,Aurora Data,education,CL,923284.12,46,2021-07-07 11:22:31
ACC-0004236,Maipo Data,services,CL,2626281.43,9,2020-01-29 15:18:37
ACC-0004237,Tropic Industries,retail,PE,303008.84,152,2019-10-23 03:48:40
ACC-0004238,Sur Group,education,CL,136878.84,20,2023-06-16 11:35:38
ACC-0004239,Salmon Logistics,retail,CL,45340.83,133,2019-08-29 11:26:15
ACC-0004240,Tropic Labs,health,PE,25073.16,190,2019-03-28 23:15:55
ACC-0004241,Aurora Solutions,retail,MX,563292.92,424,2019-06-23 22:55:55
ACC-0004242,Selva Data,manufacturing,CL,490184.97,42,2024-06-30 07:19:12
ACC-0004243,Azteca Labs,manufacturing,MX,501645.76,66,2020-01-12 03:16:16
ACC-0004244,Aurora Industries,finance,MX,506761.13,433,2021-05-12 01:50:32
ACC-0004245,Cordillera Networks,services,AR,508436.68,26,2023-09-19 08:02:14
ACC-0004246,Lumen Bank,finance,MX,1928864.32,35,2025-02-08 15:33:02
ACC-0004247,Sur Labs,retail,CL,970589.74,61,2024-05-07 07:09:19
ACC-0004248,Prima Retail,health,BR,1399642.7,17,2018-12-21 17:56:39
ACC-0004249,Cobre Industries,tech,BR,411344.51,83,2025-09-12 05:23:16
ACC-0004250,Vino Solutions,health,CL,458982.5,23,2021-12-01 13:25:16
ACC-0004251,Hierro Retail,finance,AR,3597129.29,171,2021-09-20 17:06:08
ACC-0004252,Norte SpA,services,CO,1078264.32,58,2022-12-21 09:48:44
ACC-0004253,Tropic Retail,tech,CL,768890.9,40,2025-02-07 18:20:47
ACC-0004254,Azteca Holdings,retail,PE,240221.47,553,2020-11-19 14:52:44
ACC-0004255,Atacama Pharma,energy,PE,104479.82,29,2022-05-03 22:42:03
ACC-0004256,Pacific Pharma,education,MX,2375931.59,19,2025-01-10 14:59:04
ACC-0004257,Azteca SpA,manufacturing,MX,244220.14,280,2023-09-12 00:35:13
ACC-0004258,Hierro Solutions,tech,CO,2292370.43,89,2022-06-14 19:20:28
ACC-0004259,Cobalto Labs,retail,AR,779433.35,154,2022-10-06 09:24:59
