opportunity_id,name,stage,amount,close_date,created_at,account_id
OPP-0002196,Deal 0002196,prospect,30455.75,2023-05-03,2023-11-29 02:23:15,ACC-0003571
OPP-0002197,Deal 0002197,prospect,59771.41,2026-06-13,2023-11-09 16:20:20,ACC-0000023
OPP-0002198,Deal 0002198,won,21889.73,2023-05-03,2025-07-12 22:58:39,ACC-0001904
OPP-0002199,Deal 0002199,won,67348.73,2024-03-29,2023-06-26 22:03:54,ACC-0001993
OPP-0002200,Deal 0002200,qualification,19060.77,2023-08-31,2023-10-17 19:35:54,ACC-0000424
OPP-0002201,Deal 0002201,negotiation,70136.81,2024-07-24,2023-07-04 08:16:23,ACC-0001491
OPP-0002202,Deal 0002202,prospect,35988.44,2025-07-07,2022-07-18 21:27:22,ACC-0001476
OPP-0002203,Deal 0002203,won,45982.12,2024-05-10,2025-10-25 05:10:28,ACC-0003831
OPP-0002204,Deal 0002204,lost,30250.4,2026-05-25,2022-08-15 11:02:24,ACC-0000465
OPP-0002205,Deal 0002205,proposal,6089.05,2023-11-16,2023-11-06 11:44:22,ACC-0004801
OPP-0002206,Deal 0002206,won,131723.8,2026-06-14,2022-12-17 06:10:47,ACC-0000349
OPP-0002207,Deal 0002207,negotiation,97249.72,2024-09-16,2022-05-18 06:38:31,ACC-0001503
OPP-0002208,Deal 0002208,qualification,4476.75,2025-02-13,2022-06-28 06:16:19,ACC-0002960
OPP-0002209,Deal 0002209,qualification,11762.66,2026-03-04,2024-06-27 04:38:28,ACC-0001686
OPP-0002210,Deal 0002210,qualification,39575.11,2026-04-11,2022-08-19 19:46:38,ACC-0001608
OPP-0002211,Deal 0002211,lost,5925.68,2026-04-04,2023-08-08 07:55:39,ACC-0002465
OPP-0002212,Deal 0002212,prospect,32004.52,2023-11-28,2025-10-05 12:37:53,ACC-0004278
OPP-0002213,Deal 0002213,negotiation,20996.86,2025-03-30,2023-09-23 11:52:20,ACC-0000777
OPP-0002214,Deal 0002214,qualification,62145.99,2023-01-10,2024-10-07 15:46:09,ACC-0000094
OPP-0002215,Deal 0002215,proposal,26465.01,2023-10-14,2025-12-13 15:05:19,ACC-0002639
OPP-0002216,Deal 0002216,negotiation,40699.04,2023-05-21,2024-02-24 07:00:26,ACC-0004348
OPP-0002217,Deal 0002217,prospect,17853.13,2026-05-05,2022-10-31 21:32:01,ACC-0003029
OPP-0002218,Deal 0002218,prospect,68661.15,2024-07-08,2024-05-26 04:48:55,ACC-0004486
OPP-0002219,Deal 0002219,negotiation,14579.06,2024-10-28,2022-08-22 08:10:39,ACC-0002999
OPP-0002220,Deal 0002220,qualification,75630.28,2025-03-12,2022-04-24 21:13:56,ACC-0004077
OPP-0002221,Deal 0002221,qualification,2532.52,2024-04-14,2024-10-27 15:38:50,ACC-0001231
OPP-0002222,Deal 0002222,proposal,28015.64,2026-01-22,2024-01-09 03:34:39,ACC-0004203
OPP-0002223,Deal 0002223,proposal,30353.85,2025-12-26,2022-05-20 04:09:28,ACC-0002696
OPP-0002224,Deal 0002224,proposal,38171.92,2023-09-10,2024-10-15 11:06:59,ACC-0004539
OPP-0002225,Deal 0002225,negotiation,8907.08,2025-09-21,2023-04-13 23:02:15,ACC-0003195
OPP-0002226,Deal 0002226,won,10809.52,2024-04-28,2025-01-01 02:50:43,ACC-0003707
OPP-0002227,Deal 0002227,prospect,42052.1,2025-09-12,2025-11-14 09:21:21,ACC-0003485
OPP-0002228,Deal 0002228,prospect,17085.02,2025-11-10,2022-06-19 19:26:46,ACC-0002893
OPP-0002229,Deal 0002229,qualification,13471.55,2026-04-19,2023-07-11 12:44:19,ACC-0001597
OPP-0002230,Deal 0002230,qualification,3541.59,2023-02-23,2022-07-14 23:18:40,ACC-0001980
OPP-0002231,Deal 0002231,prospect,21338.59,2024-06-06,2022-06-14 13:45:36,ACC-0001218
OPP-0002232,Deal 0002232,won,14640.63,2023-09-14,2024-10-30 13:18:03,ACC-0002537
OPP-0002233,Deal 0002233,negotiation,136417.17,2023-01-24,2023-10-24 12:06:31,ACC-0003439
OPP-0002234,Deal 0002234,prospect,4180.26,2023-02-07,2025-12-21 05:04:20,ACC-0001972
OPP-0002235,Deal 0002235,prospect,26861.4,2023-04-30,2024-01-29 23:56:35,ACC-0002604
OPP-0002236,Deal 0002236,won,12772.0,2023-07-05,2022-03-21 14:36:03,ACC-0000490
OPP-0002237,Deal 0002237,proposal,23941.59,2023-10-29,2024-01-29 01:47:52,ACC-0002642
OPP-0002238,Deal 0002238,proposal,20838.94,2024-09-11,2024-10-11 17:06:35,ACC-0003013
OPP-0002239,Deal 0002239,qualification,25634.46,2024-09-02,2025-07-01 17:44:02,ACC-0003449
OPP-0002240,Deal 0002240,proposal,5395.2,2025-03-01,2025-10-07 19:29:13,ACC-0004824
OPP-0002241,Deal 0002241,proposal,38401.88,2026-02-01,2025-12-20 08:19:06,ACC-0001546
OPP-0002242,Deal 0002242,prospect,6999.56,2024-03-13,2023-01-30 06:33:49,ACC-0003440
OPP-0002243,Deal 0002243,negotiation,42981.78,2025-09-22,2025-12-21 17:05:46,ACC-0000875
OPP-0002244,Deal 0002244,qualification,10894.7,2026-01-21,2024-02-21 01:55:13,ACC-0001986
OPP-0002245,Deal 0002245,prospect,120678.38,2024-05-16,2022-09-23 01:33:09,ACC-0000454
OPP-0002246,Deal 0002246,proposal,47087.74,2024-01-12,2025-06-02 00:22:09,ACC-0002343
OPP-0002247,Deal 0002247,proposal,63239.59,2024-04-02,2024-08-21 17:24:00,ACC-0001051
OPP-0002248,Deal 0002248,qualification,33658.15,2025-06-10,2025-08-14 15:33:21,ACC-0003773
OPP-0002249,Deal 0002249,won,16380.77,2023-09-17,2024-02-12 21:56:17,ACC-0003357
OPP-0002250,Deal 0002250,lost,29040.02,2024-04-07,2022-04-24 17:09:18,ACC-0002487
OPP-0002251,Deal 0002251,proposal,73133.86,2025-07-27,2023-12-14 09:24:00,ACC-0001866
OPP-0002252,Deal 0002252,negotiation,84566.19,2024-07-17,2024-06-20 16:43:48,ACC-0003927
OPP-0002253,Deal 0002253,won,6793.48,2025-09-01,2023-10-16 12:20:20,ACC-0004268
OPP-0002254,Deal 0002254,lost,10257.99,2024-10-30,2022-06-05 14:29:31,ACC-0003523
OPP-0002255,Deal 0002255,lost,8649.21,2023-04-12,2024-12-15 02:44:08,ACC-0003466
OPP-0002256,Deal 0002256,lost,46377.81,2024-06-05,2022-04-06 17:12:44,ACC-0002434
OPP-0002257,Deal 0002257,qualification,58972.72,2025-12-18,2023-10-18 12:42:42,ACC-0002582
OPP-0002258,Deal 0002258,qualification,12445.13,2023-05-04,2025-11-17 14:57:25,ACC-0002028
OPP-0002259,Deal 0002259,qualification,48679.51,2023-11-25,2022-09-16 17:20:02,ACC-0000559
OPP-0002260,Deal 0002260,qualification,31395.33,2023-03-09,2023-06-04 04:58:40,ACC-0000554
OPP-0002261,Deal 0002261,qualification,34365.04,2023-05-28,2025-09-25 05:52:56,ACC-0004774
OPP-0002262,Deal 0002262,proposal,22982.5,2023-05-26,2025-04-01 08:39:23,ACC-0000759
OPP-0002263,Deal 0002263,won,23501.95,2025-03-08,2024-12-06 03:22:45,ACC-0003685
OPP-0002264,Deal 0002264,lost,36064.74,2025-02-10,2022-10-13 09:14:25,ACC-0004732
OPP-0002265,Deal 0002265,prospect,18176.22,2025-06-25,2022-01-05 11:31:07,ACC-0002076
OPP-0002266,Deal 0002266,prospect,2651.89,2024-01-24,2024-02-06 14:27:51,ACC-0001338
OPP-0002267,Deal 0002267,qualification,7169.34,2023-10-06,2022-03-09 01:48:12,ACC-0002964
OPP-0002268,Deal 0002268,proposal,6825.23,2024-10-14,2025-04-29 19:04:48,ACC-0004884
OPP-0002269,Deal 0002269,won,14190.74,2024-05-31,2025-10-15 11:21:30,ACC-0000697
OPP-0002270,Deal 0002270,negotiation,31302.81,2026-05-30,2024-02-02 13:17:18,ACC-0000045
OPP-0002271,Deal 0002271,lost,110313.68,2024-02-08,2022-10-04 02:14:01,ACC-0003990
OPP-0002272,Deal 0002272,won,36471.43,2023-09-09,2022-10-17 11:32:51,ACC-0000897
OPP-0002273,Deal 0002273,qualification,9082.79,2024-04-05,2024-05-18 06:00:40,ACC-0000810
OPP-0002274,Deal 0002274,qualification,13217.22,2026-05-21,2022-08-29 12:00:07,ACC-0002962
OPP-0002275,Deal 0002275,proposal,42590.71,2023-04-11,2023-07-11 08:20:08,ACC-0004220
OPP-0002276,Deal 0002276,prospect,60811.2,2026-03-09,2024-09-18 15:36:00,ACC-0002085
OPP-0002277,Deal 0002277,negotiation,8275.86,2025-03-25,2023-01-09 12:02:15,ACC-0001204
OPP-0002278,Deal 0002278,prospect,17461.95,2026-02-13,2025-12-08 14:07:17,ACC-0004732
OPP-0002279,Deal 0002279,qualification,11862.94,2026-01-28,2025-03-26 10:09:13,ACC-0002273
OPP-0002280,Deal 0002280,qualification,25009.62,2026-01-11,2022-12-09 08:49:56,ACC-0000210
OPP-0002281,Deal 0002281,lost,3544.24,2025-03-03,2025-03-07 18:36:42,ACC-0004552
OPP-0002282,Deal 0002282,prospect,98753.32,2023-07-11,2022-09-28 00:48:59,ACC-0001533
OPP-0002283,Deal 0002283,prospect,65755.36,2024-08-26,2023-11-26 06:30:17,ACC-0002751
OPP-0002284,Deal 0002284,qualification,5402.26,2023-10-18,2023-05-16 04:12:45,ACC-0001616
OPP-0002285,Deal 0002285,prospect,69191.19,2024-09-04,2025-05-04 03:16:23,ACC-0000379
OPP-0002286,Deal 0002286,won,7806.74,2024-11-25,2023-04-12 09:23:53,ACC-0001170
OPP-0002287,Deal 0002287,prospect,16955.14,2025-02-11,2022-06-12 00:59:09,ACC-0001050
OPP-0002288,Deal 0002288,won,9876.03,2023-03-04,2022-02-12 05:31:22,ACC-0000839
OPP-0002289,Deal 0002289,negotiation,3673.07,2025-03-18,2023-04-11 21:58:25,ACC-0000448
OPP-0002290,Deal 0002290,qualification,31999.81,2023-08-17,2022-04-24 23:53:33,ACC-0003169
OPP-0002291,Deal 0002291,qualification,24836.42,2026-06-11,2025-03-12 20:23:26,ACC-0002593
OPP-0002292,Deal 0002292,won,18572.6,2024-01-14,2025-02-07 13:47:06,ACC-0002396
OPP-0002293,Deal 0002293,qualification,195548.1,2025-07-21,2023-08-26 03:53:12,ACC-0003673
OPP-0002294,Deal 0002294,prospect,71816.65,2024-05-26,2022-02-16 22:44:19,ACC-0001052
OPP-0002295,Deal 0002295,proposal,24292.81,2025-11-25,2024-04-14 07:20:57,ACC-0003863
OPP-0002296,Deal 0002296,lost,7490.66,2025-03-10,2022-07-06 18:25:40,ACC-0004213
OPP-0002297,Deal 0002297,negotiation,6973.6,2023-02-09,2025-04-09 18:30:13,ACC-0003350
OPP-0002298,Deal 0002298,qualification,39447.5,2026-01-11,2023-08-27 09:38:27,ACC-0001189
OPP-0002299,Deal 0002299,prospect,34106.69,2025-10-26,2025-08-03 11:04:28,ACC-0003012
OPP-0002300,Deal 0002300,proposal,81093.68,2023-12-20,2024-11-10 02:01:59,ACC-0002928
OPP-0002301,Deal 0002301,won,22642.71,2023-01-25,2025-02-24 07:26:05,ACC-0000188
OPP-0002302,Deal 0002302,won,10326.0,2025-01-15,2022-02-05 12:30:25,ACC-0004805
OPP-0002303,Deal 0002303,won,3080.39,2023-06-10,2022-10-02 10:28:56,ACC-0002455
OPP-0002304,Deal 0002304,qualification,38072.43,2025-06-05,2025-06-25 08:18:19,ACC-0000857
OPP-0002305,Deal 0002305,prospect,20179.6,2025-11-23,2022-02-17 03:54:37,ACC-0000539
OPP-0002306,Deal 0002306,prospect,14980.78,2024-09-08,2023-04-26 20:01:42,ACC-0002844
OPP-0002307,Deal 0002307,qualification,9217.52,2023-09-02,2024-02-23 13:35:39,ACC-0000686
OPP-0002308,Deal 0002308,lost,11830.81,2025-03-18,2024-07-31 13:05:18,ACC-0003422
OPP-0002309,Deal 0002309,qualification,17104.06,2024-12-20,2022-06-09 01:04:07,ACC-0000601
OPP-0002310,Deal 0002310,qualification,23341.61,2025-05-29,2024-04-02 04:27:29,ACC-0000979
OPP-0002311,Deal 0002311,qualification,18456.94,2025-07-27,2023-12-15 03:01:56,ACC-0002916
OPP-0002312,Deal 0002312,lost,14086.28,2025-05-13,2024-10-10 03:00:52,ACC-0004354
OPP-0002313,Deal 0002313,negotiation,10787.16,2025-08-01,2024-08-07 16:59:19,ACC-0000641
OPP-0002314,Deal 0002314,qualification,77750.6,2023-10-21,2022-08-24 13:51:37,ACC-0001868
OPP-0002315,Deal 0002315,negotiation,8232.59,2024-07-08,2024-10-14 02:08:43,ACC-0003613
OPP-0002316,Deal 0002316,won,7208.08,2023-09-01,2022-07-25 21:33:49,ACC-0002494
OPP-0002317,Deal 0002317,qualification,22446.33,2025-07-03,2024-02-23 05:16:53,ACC-0001874
OPP-0002318,Deal 0002318,prospect,15791.33,2023-07-13,2024-05-30 05:50:13,ACC-0000501
OPP-0002319,Deal 0002319,prospect,58698.83,2025-09-03,2024-01-30 10:41:22,ACC-0001171
OPP-0002320,Deal 0002320,proposal,4409.55,2024-06-11,2025-12-19 09:26:28,ACC-0003737
OPP-0002321,Deal 0002321,proposal,15898.17,2023-07-17,2022-09-29 15:00:33,ACC-0002768
OPP-0002322,Deal 0002322,proposal,18737.28,2023-06-02,2025-11-29 08:17:11,ACC-0003634
OPP-0002323,Deal 0002323,negotiation,57451.24,2024-09-04,2025-07-06 06:36:56,ACC-0001361
OPP-0002324,Deal 0002324,prospect,37972.83,2024-02-11,2023-05-04 06:01:55,ACC-0002294
OPP-0002325,Deal 0002325,qualification,46622.13,2025-01-06,2022-12-30 01:21:50,ACC-0000210
OPP-0002326,Deal 0002326,won,4420.65,2025-06-21,2022-04-14 01:17:12,ACC-0004635
OPP-0002327,Deal 0002327,qualification,28452.18,2025-02-05,2024-09-05 07:31:01,ACC-0001958
OPP-0002328,Deal 0002328,lost,26932.89,2024-03-09,2022-12-20 18:36:12,ACC-0004885
OPP-0002329,Deal 0002329,proposal,70834.47,2024-06-29,2024-07-11 17:09:46,ACC-0004964
OPP-0002330,Deal 0002330,prospect,9772.72,2024-07-31,2024-10-20 17:28:33,ACC-0001078
OPP-0002331,Deal 0002331,qualification,4042.01,2025-07-03,2022-04-17 16:31:54,ACC-0002931
OPP-0002332,Deal 0002332,won,14041.84,2024-06-15,2024-02-26 23:02:19,ACC-0000061
OPP-0002333,Deal 0002333,won,46164.56,2024-03-21,2025-10-09 03:33:54,ACC-0002995
OPP-0002334,Deal 0002334,won,30280.55,2024-04-15,2024-08-08 09:36:45,ACC-0000407
OPP-0002335,Deal 0002335,prospect,7147.09,2024-11-18,2023-03-19 03:54:23,ACC-0002235
OPP-0002336,Deal 0002336,prospect,92992.46,2025-04-03,2025-04-21 03:20:17,ACC-0002696
OPP-0002337,Deal 0002337,qualification,34366.18,2025-05-26,2023-02-16 13:17:53,ACC-0000950
OPP-0002338,Deal 0002338,won,15946.36,2026-06-03,2025-06-28 12:52:40,ACC-0004525
OPP-0002339,Deal 0002339,qualification,20849.79,2025-11-13,2025-07-20 01:50:31,ACC-0004550
OPP-0002340,Deal 0002340,prospect,26582.81,2023-01-29,2025-06-01 05:00:17,ACC-0003238
OPP-0002341,Deal 0002341,lost,54036.57,2025-08-20,2024-02-12 01:28:23,ACC-0003327
OPP-0002342,Deal 0002342,qualification,45318.9,2023-12-28,2025-01-22 06:28:07,ACC-0004173
OPP-0002343,Deal 0002343,qualification,6932.99,2025-10-02,2022-01-12 22:57:15,ACC-0001553
OPP-0002344,Deal 0002344,proposal,25951.89,2023-12-29,2022-11-29 04:33:07,ACC-0001189
OPP-0002345,Deal 0002345,negotiation,38031.26,2024-09-06,2023-05-10 13:10:17,ACC-0002363
OPP-0002346,Deal 0002346,lost,14549.12,2024-05-01,2023-03-02 00:23:05,ACC-0000744
OPP-0002347,Deal 0002347,negotiation,73613.08,2025-08-05,2022-02-10 22:27:49,ACC-0000388
OPP-0002348,Deal 0002348,qualification,7414.26,2026-06-04,2024-07-18 16:49:00,ACC-0001348
OPP-0002349,Deal 0002349,lost,17047.13,2024-05-19,2025-09-02 19:50:03,ACC-0004640
OPP-0002350,Deal 0002350,qualification,33126.37,2023-06-13,2024-12-09 11:24:37,ACC-0002121
OPP-0002351,Deal 0002351,negotiation,8226.46,2025-04-07,2024-07-20 06:46:08,ACC-0004379
OPP-0002352,Deal 0002352,qualification,37192.83,2026-04-02,2024-08-18 06:41:52,ACC-0003932
OPP-0002353,Deal 0002353,lost,80271.2,2026-03-07,2025-11-10 12:34:12,ACC-0000333
OPP-0002354,Deal 0002354,qualification,150176.84,2026-06-13,2023-09-24 20:48:34,ACC-0002703
OPP-0002355,Deal 0002355,lost,50277.95,2023-05-14,2023-01-19 22:32:24,ACC-0003526
OPP-0002356,Deal 0002356,prospect,6514.99,2026-04-23,2023-09-24 22:43:14,ACC-0002471
OPP-0002357,Deal 0002357,prospect,59147.67,2023-10-25,2025-05-20 20:22:18,ACC-0000124
OPP-0002358,Deal 0002358,qualification,20136.9,2025-07-19,2023-07-29 21:37:21,ACC-0002440
OPP-0002359,Deal 0002359,qualification,108974.93,2024-11-30,2022-09-09 20:03:49,ACC-0002622
OPP-0002360,Deal 0002360,negotiation,8717.89,2026-05-10,2023-11-08 23:08:04,ACC-0001621
OPP-0002361,Deal 0002361,qualification,10219.81,2025-07-16,2025-08-28 04:05:04,ACC-0003000
OPP-0002362,Deal 0002362,lost,16169.07,2023-07-01,2025-09-25 04:45:55,ACC-0002390
OPP-0002363,Deal 0002363,qualification,15300.15,2024-03-27,2024-08-12 09:18:45,ACC-0001904
OPP-0002364,Deal 0002364,prospect,68360.78,2024-06-28,2024-09-28 17:13:45,ACC-0000980
OPP-0002365,Deal 0002365,lost,17234.5,2024-08-03,2025-01-11 08:20:52,ACC-0003026
OPP-0002366,Deal 0002366,qualification,23220.02,2025-07-12,2022-09-27 15:53:07,ACC-0000279
OPP-0002367,Deal 0002367,negotiation,14893.46,2024-12-05,2024-07-14 05:30:25,ACC-0003766
OPP-0002368,Deal 0002368,negotiation,30084.98,2025-05-19,2023-04-28 03:42:10,ACC-0003412
OPP-0002369,Deal 0002369,prospect,16520.69,2023-05-08,2023-12-04 06:18:22,ACC-0000693
OPP-0002370,Deal 0002370,prospect,15705.75,2025-10-09,2025-02-06 08:14:42,ACC-0003092
OPP-0002371,Deal 0002371,proposal,12174.65,2026-03-26,2023-03-25 00:41:33,ACC-0003274
OPP-0002372,Deal 0002372,won,7349.3,2023-01-29,2022-09-26 11:56:05,ACC-0004853
OPP-0002373,Deal 0002373,won,80478.24,2024-07-03,2023-09-08 12:57:29,ACC-0002050
OPP-0002374,Deal 0002374,prospect,86273.39,2026-03-21,2023-06-20 01:02:51,ACC-0002275
OPP-0002375,Deal 0002375,qualification,30130.81,2026-02-20,2025-03-04 21:23:53,ACC-0000025
OPP-0002376,Deal 0002376,negotiation,3805.67,2024-07-21,2022-08-14 17:03:03,ACC-0003933
OPP-0002377,Deal 0002377,qualification,28262.41,2025-01-27,2025-10-22 18:25:00,ACC-0001128
OPP-0002378,Deal 0002378,prospect,43184.29,2023-09-15,2024-11-09 19:33:10,ACC-0003113
OPP-0002379,Deal 0002379,proposal,9346.01,2025-11-11,2022-02-17 22:35:34,ACC-0004926
OPP-0002380,Deal 0002380,won,35960.53,2025-03-09,2025-03-22 21:16:27,ACC-0004425
OPP-0002381,Deal 0002381,lost,14546.04,2026-06-10,2023-06-30 10:55:58,ACC-0004419
OPP-0002382,Deal 0002382,prospect,101667.75,2023-09-30,2022-11-07 23:50:45,ACC-0002020
OPP-0002383,Deal 0002383,prospect,48085.18,2024-03-08,2022-09-10 17:24:23,ACC-0004076
OPP-0002384,Deal 0002384,prospect,4412.08,2026-03-06,2022-07-10 18:05:40,ACC-0004314
OPP-0002385,Deal 0002385,qualification,17843.16,2023-03-22,2023-10-30 12:08:50,ACC-0000160
OPP-0002386,Deal 0002386,won,27668.84,2024-03-11,2022-05-15 07:50:26,ACC-0000300
OPP-0002387,Deal 0002387,qualification,26198.94,2025-07-21,2023-10-17 23:16:48,ACC-0002463
OPP-0002388,Deal 0002388,negotiation,6117.85,2023-01-15,2024-04-08 01:22:16,ACC-0002045
OPP-0002389,Deal 0002389,negotiation,15914.23,2025-10-12,2022-12-21 12:32:28,ACC-0002428
OPP-0002390,Deal 0002390,prospect,14205.6,2025-09-28,2024-07-13 18:23:50,ACC-0003299
OPP-0002391,Deal 0002391,prospect,109283.24,2025-07-15,2024-02-01 18:31:50,ACC-0003631
OPP-0002392,Deal 0002392,lost,28420.71,2025-05-21,2024-03-11 09:26:51,ACC-0003704
OPP-0002393,Deal 0002393,qualification,3526.77,2024-03-29,2022-07-22 06:42:16,ACC-0003228
OPP-0002394,Deal 0002394,qualification,119736.47,2024-11-15,2023-06-18 04:17:56,ACC-0001033
OPP-0002395,Deal 0002395,qualification,24639.79,2023-09-06,2023-12-26 11:58:29,ACC-0000234
OPP-0002396,Deal 0002396,prospect,8007.38,2025-01-31,2024-02-02 04:06:10,ACC-0004374
OPP-0002397,Deal 0002397,prospect,102155.23,2023-10-04,2023-08-21 16:34:53,ACC-0004612
OPP-0002398,Deal 0002398,prospect,41732.25,2026-04-05,2023-10-11 04:46:05,ACC-0001768
OPP-0002399,Deal 0002399,won,55861.9,2024-04-29,2024-10-20 06:18:25,ACC-0004554
OPP-0002400,Deal 0002400,proposal,307848.14,2025-08-27,2025-09-21 19:36:16,ACC-0003560
OPP-0002401,Deal 0002401,prospect,29874.13,2025-05-02,2025-02-14 21:52:37,ACC-0003075
OPP-0002402,Deal 0002402,proposal,74152.8,2025-07-14,2022-07-18 22:40:45,ACC-0003419
OPP-0002403,Deal 0002403,negotiation,24718.44,2024-03-12,2025-01-21 22:49:14,ACC-0000639
OPP-0002404,Deal 0002404,lost,25761.66,2024-03-11,2023-07-12 16:08:56,ACC-0000886
OPP-0002405,Deal 0002405,negotiation,29919.42,2023-07-03,2023-11-08 14:53:55,ACC-0000586
OPP-0002406,Deal 0002406,qualification,124754.04,2024-12-10,2025-12-20 13:29:58,ACC-0001012
OPP-0002407,Deal 0002407,qualification,146207.16,2024-07-23,2022-09-16 15:31:40,ACC-0000450
OPP-0002408,Deal 0002408,negotiation,8376.92,2023-05-27,2023-10-16 03:02:55,ACC-0000970
OPP-0002409,Deal 0002409,lost,7934.8,2024-12-11,2024-12-12 09:03:02,ACC-0004614
OPP-0002410,Deal 0002410,qualification,113194.38,2023-07-09,2023-12-27 08:54:08,ACC-0000476
OPP-0002411,Deal 0002411,won,24594.5,2024-01-24,2022-01-08 13:21:30,ACC-0004369
OPP-0002412,Deal 0002412,won,13065.16,2023-07-03,2024-06-07 16:28:51,ACC-0000760
OPP-0002413,Deal 0002413,prospect,92201.2,2023-02-23,2022-01-19 21:10:43,ACC-0002224
OPP-0002414,Deal 0002414,prospect,47088.44,2026-03-15,2024-07-01 03:58:46,ACC-0000284
OPP-0002415,Deal 0002415,prospect,3211.0,2026-06-24,2025-01-23 07:52:15,ACC-0002152
OPP-0002416,Deal 0002416,lost,74694.05,2023-10-29,2022-11-28 17:22:37,ACC-0001162
OPP-0002417,Deal 0002417,qualification,24519.32,2023-08-12,2025-12-03 22:50:26,ACC-0000392
OPP-0002418,Deal 0002418,prospect,18799.53,2024-02-26,2025-08-26 21:15:07,ACC-0000752
OPP-0002419,Deal 0002419,won,44110.0,2024-04-05,2025-04-04 18:40:07,ACC-0001291
OPP-0002420,Deal 0002420,qualification,41518.35,2025-02-10,2022-12-27 01:37:55,ACC-0001863
OPP-0002421,Deal 0002421,won,186341.74,2024-06-09,2024-06-30 16:31:51,ACC-0004708
OPP-0002422,Deal 0002422,proposal,16262.59,2023-09-28,2025-07-03 02:27:33,ACC-0004787
OPP-0002423,Deal 0002423,qualification,20300.77,2023-11-01,2025-10-25 20:38:54,ACC-0001130
OPP-0002424,Deal 0002424,lost,74564.6,2025-06-06,2023-04-04 01:38:00,ACC-0002880
OPP-0002425,Deal 0002425,proposal,4448.72,2024-10-24,2024-02-07 12:27:56,ACC-0000790
OPP-0002426,Deal 0002426,qualification,15959.12,2025-01-15,2022-01-11 00:33:08,ACC-0004825
OPP-0002427,Deal 0002427,proposal,61580.39,2024-07-26,2022-02-03 13:19:38,ACC-0004565
OPP-0002428,Deal 0002428,negotiation,19444.2,2024-06-06,2025-09-20 04:50:27,ACC-0001213
OPP-0002429,Deal 0002429,won,20148.74,2024-05-06,2025-05-04 13:49:54,ACC-0001528
OPP-0002430,Deal 0002430,proposal,77925.81,2026-02-16,2022-07-19 00:24:48,ACC-0003103
OPP-0002431,Deal 0002431,won,4718.61,2023-11-28,2023-07-13 02:03:53,ACC-0003071
OPP-0002432,Deal 0002432,prospect,48303.64,2025-08-09,2025-07-27 00:30:11,ACC-0002980
OPP-0002433,Deal 0002433,qualification,3424.53,2023-09-23,2022-02-05 07:02:19,ACC-0001707
OPP-0002434,Deal 0002434,negotiation,20406.42,2023-11-08,2023-11-23 10:42:37,ACC-0001002
OPP-0002435,Deal 0002435,proposal,27928.43,2025-04-19,2024-03-21 11:31:44,ACC-0002045
OPP-0002436,Deal 0002436,qualification,50909.23,2024-04-23,2024-03-05 06:20:41,ACC-0000839
OPP-0002437,Deal 0002437,lost,25719.87,2024-08-24,2024-05-29 20:12:47,ACC-0004987
OPP-0002438,Deal 0002438,proposal,37798.79,2023-10-10,2025-04-28 17:24:21,ACC-0001764
OPP-0002439,Deal 0002439,proposal,56561.26,2026-02-14,2024-09-08 19:45:44,ACC-0000653
OPP-0002440,Deal 0002440,proposal,13663.92,2026-05-24,2024-08-04 23:22:40,ACC-0003775
OPP-0002441,Deal 0002441,prospect,21383.66,2023-03-14,2022-08-04 19:52:25,ACC-0003721
OPP-0002442,Deal 0002442,negotiation,29781.7,2023-04-21,2025-11-09 22:01:40,ACC-0003290
OPP-0002443,Deal 0002443,proposal,15236.95,2026-06-22,2025-09-21 18:38:00,ACC-0003680
OPP-0002444,Deal 0002444,proposal,14149.47,2024-10-26,2025-11-27 17:16:45,ACC-0004266
OPP-0002445,Deal 0002445,prospect,17720.21,2025-08-03,2025-12-03 14:58:09,ACC-0003411
OPP-0002446,Deal 0002446,prospect,87805.43,2025-06-23,2023-08-31 05:22:48,ACC-0000175
OPP-0002447,Deal 0002447,proposal,77607.89,2023-10-22,2025-08-20 13:38:27,ACC-0003665
OPP-0002448,Deal 0002448,won,230195.67,2024-12-22,2023-12-14 16:59:03,ACC-0001606
OPP-0002449,Deal 0002449,negotiation,8670.86,2023-12-26,2024-06-11 12:14:52,ACC-0002695
OPP-0002450,Deal 0002450,won,14509.03,2025-06-16,2024-01-08 01:21:22,ACC-0004474
OPP-0002451,Deal 0002451,proposal,26814.27,2024-03-16,2024-06-06 13:26:08,ACC-0002009
OPP-0002452,Deal 0002452,qualification,51370.36,2024-02-27,2023-06-03 02:07:39,ACC-0001736
OPP-0002453,Deal 0002453,negotiation,66231.55,2024-12-10,2024-03-30 20:00:51,ACC-0001241
OPP-0002454,Deal 0002454,negotiation,13426.23,2024-02-26,2024-08-10 23:23:14,ACC-0004865
OPP-0002455,Deal 0002455,proposal,6244.26,2024-06-15,2024-03-16 15:53:13,ACC-0000587
OPP-0002456,Deal 0002456,negotiation,15864.54,2025-09-10,2025-03-14 18:17:04,ACC-0004177
OPP-0002457,Deal 0002457,qualification,40806.8,2024-04-21,2023-12-08 03:09:04,ACC-0003013
OPP-0002458,Deal 0002458,lost,14834.38,2025-03-19,2022-11-22 01:01:30,ACC-0000622
OPP-0002459,Deal 0002459,qualification,2051.34,2023-12-10,2022-07-26 12:04:43,ACC-0003750
